datetime,F0,F1,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F29,F30,F31,F32,F33,F34,F35,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y,S1,S2
2011-12-14 14:30:00,8.464,4.884,0.772,2.393,0.772,-0.950,0.841,-0.153,1.125,4.556,-0.451,0.083,-0.135,-0.182,0.147,-0.059,0.610,0.973,-0.703,2.127,0.692,0.790,0.594,0.463,-0.341,-0.111,1.544,1.688,1.549,2.903,2.903,1.006,1.007,0.957,0.971,1.014,-0.238,0.139,-0.034,0.343,2.600,0.495,0.801,0.987,1.041,0.889,0.816,2.495,2.501,2.510,2.543,2.514,2.537,2.546,2.547,0.119,-0.506,0.444,0.560,0.689,1.393,1.037,0.562,-0.410,-0.134,2.779,1.000,203.083,84.877
2011-12-14 15:00:00,8.488,4.928,0.773,2.399,0.773,-1.041,2.545,-0.170,1.161,4.510,-0.444,0.136,-0.108,-0.121,0.024,-0.843,0.430,1.056,-0.679,2.133,0.646,0.784,0.599,0.461,0.005,-0.116,1.588,1.677,1.545,3.413,3.413,1.007,1.008,0.957,0.972,1.014,-0.250,0.190,-0.032,0.356,2.705,0.935,0.868,0.980,1.039,0.890,0.817,2.495,2.501,2.510,2.543,2.514,2.537,2.546,2.549,-0.009,-1.965,0.283,0.696,0.587,1.109,0.945,0.585,-0.438,-0.840,0.546,1.000,203.149,84.669
2011-12-14 15:30:00,8.469,4.893,0.757,2.394,0.757,-2.186,2.298,0.157,1.070,4.555,-0.435,0.203,-0.131,-0.078,0.153,0.489,0.305,0.965,-0.656,2.139,0.578,0.786,0.602,0.461,0.361,-0.005,1.607,1.665,1.541,3.848,3.848,1.008,1.010,0.958,0.972,1.013,-0.503,0.249,-0.015,0.365,2.842,0.921,0.683,0.993,1.035,0.893,0.817,2.495,2.501,2.518,2.535,2.499,2.540,2.548,2.551,0.163,1.087,0.279,0.603,0.490,1.285,0.853,0.513,-0.530,-0.830,0.509,1.000,203.401,84.967
2011-12-15 09:30:00,8.437,4.902,0.788,2.385,0.788,-2.828,1.344,0.449,1.071,5.089,-0.431,0.246,-0.207,-0.066,-0.321,0.448,0.387,0.960,-0.644,2.142,0.578,0.783,0.603,0.460,0.366,-0.005,1.607,1.658,1.539,4.069,4.069,1.008,1.010,0.958,0.972,1.013,-0.620,0.275,-0.010,0.370,2.875,0.839,0.673,0.996,1.039,0.891,0.816,2.495,2.503,2.535,2.535,2.499,2.545,2.548,2.551,-0.319,1.402,0.166,0.553,0.591,1.126,0.558,0.398,0.779,0.894,-0.238,1.000,203.700,85.414
2011-12-15 10:00:00,8.431,4.902,0.726,2.383,0.726,-0.093,1.333,0.050,0.935,5.594,-0.422,0.308,-1.175,-0.159,-0.362,1.006,0.432,0.872,-0.623,2.147,0.499,0.776,0.607,0.459,0.398,-0.015,1.611,1.645,1.533,4.503,4.503,1.007,1.011,0.958,0.971,1.013,-0.594,0.308,-0.014,0.373,2.944,1.005,0.760,0.942,1.051,0.892,0.814,2.495,2.505,2.536,2.536,2.499,2.545,2.551,2.540,-0.413,1.662,0.210,0.418,0.522,0.619,0.508,0.358,-4.617,2.085,4.136,1.000,203.634,85.443
2011-12-15 10:30:00,8.428,4.893,0.539,2.382,0.539,-0.807,1.366,-0.365,0.879,5.303,-0.413,0.379,-24.083,-0.314,-0.195,-3.099,0.438,0.651,-0.602,2.154,0.474,0.770,0.609,0.459,0.441,-0.037,1.626,1.632,1.528,4.987,4.987,1.005,1.012,0.958,0.971,1.012,-0.247,0.329,-0.018,0.370,2.926,0.723,0.895,0.836,1.048,0.880,0.810,2.495,2.506,2.532,2.532,2.497,2.545,2.550,2.534,-0.204,-4.735,0.339,0.373,0.299,0.768,0.583,0.453,0.892,-0.297,1.020,1.000,203.476,85.414
2011-12-15 11:00:00,8.450,4.884,0.471,2.388,0.471,-0.402,-31.000,-0.249,0.901,4.021,-0.407,0.537,7.850,-0.535,-0.187,3.647,0.421,0.669,-0.581,2.159,0.391,0.760,0.610,0.458,0.486,-0.061,1.671,1.619,1.523,5.726,5.726,1.003,1.013,0.959,0.971,1.012,-0.238,0.359,-0.016,0.373,2.804,0.529,0.874,0.800,1.050,0.875,0.807,2.495,2.507,2.532,2.532,2.497,2.546,2.550,2.540,-0.253,3.854,0.466,0.403,0.473,0.843,0.560,0.476,2.102,1.047,2.278,1.000,203.083,85.036
2011-12-15 11:30:00,8.382,4.875,0.476,2.369,0.476,0.267,-0.857,-0.509,0.854,4.679,-0.403,0.686,-1.125,-3.615,0.060,-5.655,0.388,0.446,-0.562,2.166,0.387,0.787,0.610,0.458,0.513,-0.101,1.691,1.608,1.519,6.267,6.267,1.001,1.014,0.959,0.970,1.011,-0.150,0.423,-0.027,0.372,2.661,0.655,0.908,0.719,1.078,0.875,0.807,2.495,2.517,2.532,2.527,2.497,2.546,2.545,2.533,-0.146,-5.932,0.344,0.223,0.420,2.059,0.385,0.473,0.187,8.846,13.077,1.000,202.504,85.483
2011-12-15 12:00:00,8.401,4.866,0.503,2.375,0.503,0.681,-0.116,-0.848,0.821,4.349,-0.399,0.858,-1.788,0.368,0.079,-2.540,0.438,0.361,-0.543,2.171,0.390,0.852,0.610,0.457,0.496,-0.186,1.724,1.601,1.516,6.574,6.574,1.000,1.014,0.960,0.970,1.011,0.106,0.547,-0.044,0.371,2.532,1.051,0.916,0.739,1.082,0.873,0.806,2.495,2.517,2.532,2.522,2.497,2.544,2.531,2.526,-0.064,-2.934,0.359,0.155,0.325,1.661,0.388,0.415,0.867,-0.243,2.681,1.000,202.345,85.215
2011-12-15 12:30:00,8.414,4.866,0.497,2.378,0.497,0.775,-0.653,-0.640,0.815,4.061,-0.395,1.221,-3.093,-0.082,0.084,0.903,0.371,0.427,-0.526,2.177,0.393,0.920,0.609,0.457,0.485,-0.283,1.744,1.596,1.515,6.911,6.911,0.998,1.015,0.960,0.970,1.010,0.221,0.783,-0.060,0.372,2.415,1.181,0.928,0.649,1.053,0.873,0.803,2.495,2.524,2.532,2.520,2.497,2.542,2.528,2.527,0.001,0.705,0.248,0.226,0.424,1.067,0.488,0.419,-1.602,1.151,-25.909,1.000,202.149,85.006
2011-12-15 13:00:00,8.392,4.857,0.573,2.372,0.573,29.250,-0.691,-0.785,0.800,4.221,-0.391,1.545,-10.441,-0.568,-0.155,-7.299,0.374,0.424,-0.509,2.184,0.410,0.982,0.610,0.457,0.313,-0.377,1.752,1.596,1.515,6.613,6.613,0.997,1.015,0.960,0.971,1.011,0.388,1.163,-0.079,0.368,2.309,1.594,0.961,0.718,1.057,0.877,0.804,2.495,2.532,2.532,2.523,2.497,2.540,2.529,2.529,-0.438,0.804,0.225,0.208,0.336,1.895,0.772,0.468,0.486,-1.702,-3.000,1.000,201.990,85.155
2011-12-15 13:30:00,8.390,4.866,0.568,2.371,0.568,-0.866,-4.111,-0.336,0.803,4.456,-0.384,1.117,-2.066,-1.442,-0.668,0.832,0.158,0.602,-0.492,2.190,0.466,1.068,0.611,0.456,-0.141,-0.406,1.683,1.598,1.517,3.791,3.791,0.997,1.013,0.961,0.971,1.010,-1.667,2.000,-0.085,0.361,2.290,1.522,1.046,0.736,1.054,0.875,0.804,2.495,2.532,2.526,2.518,2.497,2.539,2.529,2.529,-1.082,0.956,0.034,0.338,0.357,1.092,0.646,0.464,-0.098,0.912,2.273,1.000,202.354,85.334
2011-12-15 14:00:00,8.427,4.884,0.588,2.382,0.588,-0.575,-2.708,-0.164,0.817,4.011,-0.378,0.949,-0.902,-2.385,-0.239,-9.732,0.036,0.801,-0.477,2.195,0.490,1.121,0.611,0.456,-0.387,-0.428,1.545,1.601,1.518,2.965,2.965,0.997,1.013,0.961,0.971,1.009,-0.358,5.467,-0.090,0.349,2.257,1.089,1.185,0.781,1.062,0.875,0.802,2.495,2.532,2.520,2.520,2.497,2.539,2.529,2.522,-0.133,-7.234,-0.054,0.424,0.525,1.555,0.928,0.554,0.149,-4.333,123.500,1.000,202.896,85.185
2011-12-15 14:30:00,8.456,4.885,0.693,2.390,0.693,2.241,inf,0.614,1.034,4.380,-0.368,1.004,2.691,-4.053,-2.230,4.264,-0.545,1.069,-0.462,2.201,0.725,1.166,0.613,0.457,0.237,-0.312,1.450,1.606,1.521,2.568,2.568,0.998,1.012,0.963,0.970,1.009,0.293,-13.857,-0.071,0.344,2.271,1.919,1.379,0.878,1.081,0.882,0.802,2.495,2.540,2.540,2.540,2.497,2.539,2.529,2.526,-0.815,4.177,-0.391,0.589,0.741,1.728,1.068,0.568,0.966,0.347,1.647,1.000,204.737,85.662
2011-12-15 15:00:00,8.479,4.920,0.692,2.396,0.692,2.129,-10.219,0.575,0.919,3.990,-0.356,1.043,4.949,-6.333,-1.473,754.000,-0.290,1.132,-0.448,2.208,0.705,1.182,0.614,0.457,1.017,-0.175,1.409,1.614,1.524,2.237,2.237,1.000,1.012,0.963,0.970,1.008,0.853,-6.778,-0.039,0.339,2.208,1.502,1.298,0.864,1.095,0.881,0.797,2.495,2.534,2.534,2.534,2.497,2.539,2.529,2.539,-0.707,6.784,-0.146,0.723,0.610,1.351,0.967,0.591,0.856,-0.105,0.711,1.000,204.382,85.284
2011-12-15 15:30:00,8.533,4.946,0.839,2.411,0.839,6.763,43.583,1.158,1.160,3.995,-0.341,1.273,7.505,10.250,-2.971,-0.650,-0.908,1.415,-0.433,2.214,0.850,1.201,0.617,0.458,1.964,-0.116,1.331,1.628,1.531,2.198,2.198,1.001,1.012,0.963,0.970,1.009,1.400,-5.000,-0.016,0.338,2.208,1.591,1.442,1.013,1.141,0.893,0.800,2.508,2.547,2.547,2.547,2.497,2.529,2.529,2.547,-1.652,-0.634,-0.590,0.995,0.923,1.480,0.923,0.530,0.869,-0.070,0.420,1.000,205.802,85.344
2011-12-16 09:30:00,8.494,4.929,0.877,2.401,0.877,4.716,27.417,1.080,1.010,4.675,-0.332,1.399,7.007,3.561,-6.222,0.838,-1.362,1.302,-0.425,2.218,0.899,1.212,0.620,0.458,2.000,-0.116,1.331,1.641,1.536,2.160,2.160,1.001,1.012,0.963,0.970,1.008,1.929,-4.595,0.000,0.337,2.178,1.931,1.396,1.022,1.143,0.895,0.801,2.519,2.551,2.551,2.551,2.497,2.529,2.524,2.547,-3.086,0.811,-0.686,0.835,0.876,1.434,0.610,0.411,-1.122,0.829,0.979,1.000,206.652,86.079
2011-12-16 10:00:00,8.543,4.955,0.676,2.415,0.676,-38.286,-11.189,0.866,1.079,3.253,-0.316,1.747,5.067,5.253,-1.121,-5.373,-0.900,1.279,-0.410,2.224,0.880,1.254,0.624,0.460,2.200,-0.111,1.335,1.667,1.548,2.182,2.182,1.004,1.013,0.963,0.970,1.008,4.234,-3.424,0.026,0.339,2.107,1.368,1.332,1.000,1.139,0.892,0.798,2.519,2.551,2.551,2.551,2.497,2.529,2.526,2.559,-1.157,8.086,-0.581,0.750,0.725,0.562,0.562,0.373,-1.815,3.680,8.485,1.000,206.138,85.374
2011-12-16 10:30:00,8.516,4.946,0.868,2.407,0.868,115.000,inf,0.624,1.075,3.788,-0.298,2.249,6.198,5.899,-1.378,0.552,-1.025,0.972,-0.395,2.230,0.898,1.270,0.629,0.461,2.547,-0.093,1.325,1.692,1.560,2.236,2.236,1.005,1.013,0.964,0.970,1.006,10.333,-3.078,0.053,0.342,2.026,0.942,1.260,1.121,1.143,0.896,0.800,2.519,2.551,2.551,2.557,2.497,2.529,2.533,2.560,-1.450,0.788,-0.699,0.608,1.073,0.528,0.660,0.469,2.134,0.161,0.711,1.000,205.625,85.433
2011-12-16 11:00:00,8.503,4.938,0.887,2.403,0.887,5.522,-37.600,0.610,1.211,3.145,-0.281,2.591,5.284,5.140,-1.404,-2.791,-0.932,0.954,-0.380,2.236,0.954,1.250,0.633,0.462,3.040,-0.055,1.302,1.718,1.571,2.140,2.140,1.006,1.013,0.965,0.969,1.006,5.563,-3.538,0.079,0.350,2.000,1.513,1.124,1.182,1.165,0.903,0.799,2.519,2.551,2.551,2.561,2.497,2.529,2.542,2.557,-1.353,-1.946,-0.637,0.542,0.854,0.599,0.616,0.490,3.521,1.070,1.612,1.000,205.456,85.493
2011-12-16 11:30:00,8.516,4.920,0.928,2.407,0.928,18.318,-29.238,0.690,1.316,3.174,-0.264,3.216,4.191,5.756,-2.683,0.221,-1.042,1.056,-0.363,2.243,0.956,1.256,0.642,0.464,2.915,-0.027,1.279,1.742,1.583,2.110,2.110,1.006,1.014,0.966,0.969,1.006,4.449,-4.025,0.118,0.360,1.923,1.224,1.226,1.226,1.177,0.905,0.798,2.519,2.551,2.551,2.558,2.497,2.529,2.547,2.555,-1.740,0.034,-0.583,0.624,1.298,2.374,0.494,0.505,12.875,0.957,2.190,1.000,206.269,85.702
2011-12-16 12:00:00,8.507,4.912,0.946,2.404,0.946,8.884,-12.569,0.806,1.144,3.072,-0.247,3.676,3.571,4.443,-2.653,-0.269,-1.016,1.116,-0.348,2.249,0.956,1.256,0.651,0.467,2.868,0.018,1.249,1.767,1.594,2.005,2.005,1.005,1.014,0.966,0.969,1.006,4.927,-5.099,0.162,0.370,1.872,1.232,1.156,1.250,1.174,0.907,0.798,2.519,2.551,2.551,2.556,2.497,2.529,2.559,2.561,-1.648,-0.358,-0.637,0.734,0.807,1.450,0.483,0.445,-3.843,0.525,1.406,1.000,205.914,85.642
2011-12-16 12:30:00,8.503,4.912,0.994,2.403,0.994,5.955,-42.200,0.928,1.077,2.678,-0.230,3.815,2.203,4.182,-2.246,2.483,-1.111,1.243,-0.332,2.255,0.958,1.251,0.659,0.469,3.232,0.062,1.220,1.793,1.605,1.855,1.855,1.005,1.014,0.967,0.969,1.005,3.216,-6.623,0.207,0.377,1.797,1.286,0.927,1.345,1.157,0.917,0.798,2.519,2.551,2.557,2.556,2.497,2.529,2.558,2.557,-1.634,2.398,-0.633,0.987,0.721,1.087,0.594,0.449,-2.618,2.050,5.519,1.000,205.877,85.672
2011-12-16 13:00:00,8.516,4.929,0.944,2.407,0.944,7.086,-16.146,1.090,1.084,2.684,-0.211,3.785,1.601,3.303,17.181,0.238,-1.342,1.323,-0.318,2.261,0.965,1.243,0.668,0.471,3.969,0.106,1.186,1.818,1.618,1.703,1.703,1.003,1.014,0.968,0.969,1.004,2.455,-8.218,0.250,0.383,1.747,0.878,1.153,1.301,1.140,0.917,0.797,2.519,2.551,2.554,2.554,2.497,2.524,2.557,2.554,38.000,-0.043,-0.697,1.163,1.420,1.903,0.897,0.508,-1.126,0.503,20.750,1.000,206.624,85.850
2011-12-16 13:30:00,8.578,4.947,1.205,2.424,1.205,19.893,-8.657,1.568,1.218,2.402,-0.190,4.412,2.358,2.238,5.032,-1.653,-1.332,1.628,-0.302,2.267,1.128,1.286,0.684,0.476,5.172,0.118,1.167,1.853,1.633,1.675,1.675,1.002,1.016,0.969,0.968,1.005,3.837,-7.859,0.303,0.394,1.663,1.523,1.318,1.480,1.180,0.932,0.803,2.531,2.564,2.567,2.567,2.497,2.526,2.555,2.556,4.667,-2.568,-0.751,1.382,1.444,1.413,0.789,0.512,2.556,0.693,2.277,1.000,207.559,85.612
2011-12-16 14:00:00,8.559,4.956,1.279,2.419,1.279,7.219,41.913,1.687,1.164,2.539,-0.167,4.581,3.599,2.121,4.959,-10.200,-2.271,1.687,-0.285,2.275,1.149,1.297,0.699,0.480,5.288,0.157,1.179,1.886,1.648,1.586,1.586,1.002,1.016,0.970,0.968,1.004,5.013,-9.475,0.353,0.406,1.587,2.223,1.363,1.539,1.194,0.940,0.806,2.534,2.567,2.570,2.572,2.497,2.539,2.561,2.564,3.486,-1.249,-0.802,1.611,2.481,1.485,1.093,0.601,2.816,0.435,127.000,1.000,207.820,85.910
2011-12-16 14:30:00,8.579,4.956,1.357,2.425,1.357,34.400,-1006.000,1.970,1.195,3.248,-0.141,4.686,3.468,2.045,8.690,-1.199,-2.185,1.899,-0.268,2.280,1.054,1.278,0.707,0.482,4.440,0.179,1.184,1.912,1.659,1.524,1.524,1.001,1.017,0.971,0.969,1.003,3.471,-12.708,0.391,0.412,1.564,1.633,1.423,1.517,1.231,0.955,0.807,2.538,2.571,2.574,2.575,2.498,2.547,2.557,2.577,4.522,-0.855,-0.829,1.921,0.904,1.426,1.162,0.588,3.852,0.501,1.676,1.000,207.951,85.761
2011-12-16 15:00:00,8.573,4.956,1.346,2.423,1.346,7.074,115.750,2.017,1.211,4.080,-0.116,4.858,4.082,2.253,4.649,0.658,-2.000,1.981,-0.251,2.287,1.258,1.257,0.713,0.484,5.861,0.204,1.190,1.935,1.670,1.485,1.485,1.001,1.018,0.972,0.968,1.003,3.595,-13.851,0.425,0.420,1.539,1.190,1.281,1.678,1.227,0.965,0.806,2.538,2.571,2.574,2.575,2.508,2.549,2.555,2.579,2.448,0.345,-0.827,1.957,1.125,1.123,1.127,0.615,3.753,0.040,0.730,1.000,207.951,85.821
2011-12-16 15:30:00,8.587,4.965,1.348,2.427,1.348,5.976,-61.923,1.757,1.239,3.336,-0.096,4.915,6.314,3.350,11.359,1.096,-1.527,1.797,-0.234,2.293,1.176,1.265,0.717,0.484,8.328,0.231,1.184,1.952,1.678,1.446,1.446,1.003,1.017,0.973,0.968,1.003,3.388,-12.481,0.452,0.423,1.534,0.961,1.282,1.517,1.237,0.969,0.805,2.538,2.571,2.574,2.576,2.508,2.558,2.556,2.578,5.470,-0.361,-0.746,1.585,1.692,1.592,0.978,0.532,4.207,0.051,0.416,1.000,208.147,85.761
2011-12-19 09:30:00,8.644,5.018,0.511,2.443,0.511,-0.111,-6.741,1.810,1.200,3.436,-0.086,5.829,-3.374,6.127,-1.262,0.423,-1.100,1.757,-0.224,2.296,0.859,1.252,0.718,0.484,8.492,0.231,1.184,1.955,1.681,1.559,1.559,1.003,1.018,0.973,0.968,1.003,13.571,-10.462,0.459,0.427,1.507,0.757,1.194,1.478,1.230,0.967,0.803,2.540,2.576,2.576,2.581,2.513,2.579,2.588,2.596,-1.146,0.615,-1.345,1.575,0.692,0.815,0.571,0.404,-6.557,-0.162,2.289,1.000,206.802,84.649
2011-12-19 10:00:00,8.657,5.009,0.514,2.447,0.514,-0.412,-4.319,3.124,1.110,4.945,-0.068,9.271,-0.255,-4.134,-0.954,0.723,-0.709,2.735,-0.208,2.302,0.713,1.221,0.713,0.484,9.186,0.247,1.205,1.955,1.682,1.834,1.834,1.005,1.018,0.975,0.969,1.002,-0.705,-8.402,0.493,0.431,1.543,0.626,0.866,1.481,1.229,0.973,0.800,2.540,2.576,2.577,2.583,2.518,2.589,2.602,2.602,-1.029,0.737,-1.505,2.218,0.569,0.486,0.482,0.380,-1.996,-4.645,-10.222,1.000,206.512,84.411
2011-12-19 10:30:00,8.741,5.073,0.380,2.470,0.380,-0.951,-3.795,22.074,1.289,4.366,-0.050,40.208,0.047,-0.924,-0.909,-0.156,-0.808,8.216,-0.190,2.308,0.639,1.167,0.702,0.486,11.826,0.281,1.233,1.945,1.680,2.275,2.275,1.006,1.019,0.976,0.969,1.002,-0.220,-6.026,0.565,0.434,1.559,0.311,0.779,1.214,1.207,0.966,0.796,2.540,2.576,2.577,2.604,2.543,2.615,2.628,2.628,-0.984,0.014,-1.522,6.908,0.575,0.378,0.588,0.498,-10.483,0.712,0.980,1.000,207.063,83.825
2011-12-19 11:00:00,8.773,5.082,0.478,2.479,0.478,-1.299,-3.537,12.627,1.401,3.170,-0.030,-17.496,0.008,-0.302,-1.358,-1.412,-0.872,6.568,-0.172,2.314,0.624,1.125,0.697,0.489,21.760,0.324,1.263,1.929,1.676,2.773,2.773,1.008,1.021,0.976,0.968,1.001,-0.322,-4.601,0.676,0.438,1.561,0.417,0.683,1.215,1.217,0.978,0.796,2.540,2.576,2.579,2.617,2.543,2.620,2.628,2.628,-1.516,-1.113,-1.523,5.892,0.926,0.423,0.559,0.531,-13.699,2.092,2.373,1.000,207.605,83.735
2011-12-19 11:30:00,8.833,5.138,0.456,2.496,0.456,-0.649,-2.948,-22.385,1.527,2.311,-0.008,-6.714,-0.108,-0.117,-1.062,-0.907,-0.835,23.435,-0.155,2.319,0.614,1.063,0.689,0.491,36.667,0.381,1.306,1.909,1.670,3.414,3.414,1.009,1.022,0.978,0.969,1.002,-0.390,-3.814,0.802,0.441,1.545,0.689,0.631,1.135,1.198,0.974,0.796,2.540,2.576,2.581,2.633,2.551,2.628,2.636,2.642,-1.498,-1.045,-1.399,11.755,0.807,0.618,0.420,0.564,-2.069,-11.962,162.000,1.000,207.774,83.239
2011-12-19 12:00:00,8.854,5.110,0.388,2.502,0.388,-0.369,-2.394,-7.403,1.486,2.011,0.014,-3.748,-0.081,-0.005,-0.830,0.878,-0.718,-42.391,-0.137,2.326,0.624,0.976,0.676,0.497,-563.000,0.458,1.368,1.882,1.661,4.341,4.341,1.011,1.024,0.979,0.969,1.001,-0.270,-3.089,0.969,0.447,1.493,0.290,0.596,0.993,1.172,0.957,0.791,2.540,2.576,2.583,2.636,2.567,2.645,2.653,2.659,-1.320,0.781,-1.482,124.889,0.565,0.517,0.409,0.525,-8.790,3.659,3.977,1.000,206.933,82.713
2011-12-19 12:30:00,8.845,5.119,0.404,2.499,0.404,-0.434,-1.545,-7.149,1.558,2.219,0.034,-2.581,0.034,0.072,-1.003,-23.000,-0.408,-41.435,-0.119,2.332,0.642,0.908,0.662,0.502,-21.000,0.559,1.451,1.852,1.650,5.392,5.392,1.012,1.026,0.980,0.969,1.001,-0.186,-2.512,1.168,0.456,1.441,0.364,0.486,0.969,1.155,0.958,0.790,2.540,2.576,2.614,2.657,2.586,2.645,2.653,2.656,-1.405,-4.539,-1.141,112.400,0.498,0.527,0.496,0.501,-1.094,-31.000,-6.419,1.000,207.035,82.832
2011-12-19 13:00:00,8.895,5.157,0.354,2.513,0.354,-0.064,-0.797,-2.423,1.603,2.022,0.049,-1.913,0.104,0.079,-0.793,-2.442,-0.136,-3.979,-0.101,2.337,0.654,0.831,0.647,0.506,-8.692,0.701,1.557,1.819,1.639,6.698,6.698,1.013,1.029,0.981,0.969,1.000,-0.127,-1.992,1.529,0.467,1.406,0.344,0.424,0.904,1.111,0.955,0.786,2.540,2.577,2.621,2.654,2.599,2.666,2.667,2.670,-1.311,0.089,-0.878,-4.339,0.577,0.665,0.690,0.560,-0.395,-12.667,-1.624,1.000,206.839,82.296
2011-12-19 13:30:00,8.876,5.157,0.336,2.508,0.336,0.234,-0.659,-2.212,1.515,2.036,0.063,-1.483,0.099,0.051,-0.737,-0.721,-0.086,-4.520,-0.083,2.342,0.511,0.769,0.635,0.510,-4.777,0.795,1.655,1.780,1.624,7.969,7.969,1.012,1.030,0.981,0.970,1.001,-0.019,-1.568,2.138,0.476,1.352,0.260,0.559,0.730,1.083,0.950,0.784,2.542,2.577,2.633,2.657,2.599,2.666,2.670,2.671,-1.209,-0.077,-0.458,-5.351,0.815,0.826,0.673,0.556,0.101,0.665,-26.800,1.000,206.867,82.474
2011-12-19 14:00:00,8.837,5.110,0.345,2.497,0.345,0.339,-0.583,-2.444,1.490,2.224,0.076,-1.205,0.109,0.051,-0.745,0.073,-0.003,-5.388,-0.066,2.348,0.489,0.717,0.625,0.513,-3.000,0.838,1.790,1.743,1.609,9.061,9.061,1.012,1.033,0.982,0.970,1.000,0.085,-1.248,3.403,0.483,1.315,0.601,0.515,0.678,1.056,0.947,0.785,2.545,2.577,2.636,2.656,2.599,2.666,2.670,2.670,-0.717,0.155,-0.256,-6.112,0.523,0.756,0.838,0.656,0.069,1.411,-1.486,1.000,206.839,82.832
2011-12-19 14:30:00,8.818,5.119,0.371,2.491,0.371,0.286,-1.304,-2.760,1.502,2.486,0.091,-1.026,0.092,0.071,-0.399,0.382,-0.255,-6.982,-0.048,2.354,0.459,0.676,0.618,0.517,-2.023,0.893,1.967,1.708,1.596,9.985,9.985,1.010,1.034,0.984,0.970,1.000,0.119,-1.018,7.194,0.492,1.297,1.281,0.664,0.612,1.067,0.945,0.783,2.545,2.579,2.654,2.649,2.599,2.666,2.670,2.662,-0.364,0.385,-0.868,-6.922,0.376,0.597,0.868,0.685,-0.781,0.274,3.224,1.000,207.260,83.189
2011-12-19 15:00:00,8.831,5.138,0.392,2.495,0.392,0.059,-1.685,-1.971,1.529,2.570,0.109,-0.910,-0.231,0.069,-0.732,1.126,-0.408,-5.148,-0.031,2.359,0.445,0.646,0.612,0.520,-1.415,1.038,2.230,1.676,1.582,11.041,11.041,1.007,1.036,0.985,0.970,0.999,0.091,-0.869,-216.000,0.500,1.247,1.548,0.866,0.612,1.073,0.942,0.780,2.545,2.583,2.647,2.647,2.599,2.666,2.670,2.653,-0.638,0.921,-0.763,-4.040,0.344,0.568,0.803,0.688,-0.719,-0.916,0.586,1.000,207.811,83.279
2011-12-19 15:30:00,8.844,5.128,0.418,2.499,0.418,0.267,-1.231,-0.718,1.525,2.287,0.127,-0.816,-5.567,0.002,-0.219,1.051,-0.241,-2.077,-0.012,2.363,0.474,0.630,0.607,0.523,-1.041,1.452,2.702,1.646,1.569,12.147,12.147,1.005,1.037,0.986,0.970,0.999,0.049,-0.765,-5.308,0.508,1.198,1.556,1.047,0.552,1.082,0.942,0.773,2.545,2.606,2.650,2.650,2.599,2.666,2.671,2.652,-0.322,1.012,-0.481,-1.354,0.467,0.621,0.767,0.577,-0.775,-1.110,0.259,1.000,207.456,83.011
2011-12-20 09:30:00,8.776,5.083,0.901,2.480,0.901,0.647,-0.925,-0.253,1.402,2.253,0.136,-0.784,-2.794,-0.005,0.303,76.545,-0.139,-1.294,-0.002,2.365,0.515,0.628,0.611,0.529,-1.029,1.463,2.732,1.637,1.566,12.321,12.321,1.004,1.037,0.987,0.971,0.999,0.078,-0.717,-3.125,0.512,1.169,1.750,1.195,0.566,1.091,0.947,0.773,2.545,2.616,2.650,2.650,2.599,2.658,2.658,2.640,0.198,7.769,-0.751,-1.005,0.575,0.742,0.828,0.516,-0.472,0.376,0.186,1.000,205.793,82.991
2011-12-20 10:00:00,8.711,5.055,1.173,2.461,1.173,1.552,-0.645,0.056,1.270,2.601,0.153,-0.733,-10.800,0.721,0.562,-5.779,-0.031,-0.894,0.015,2.371,0.736,0.643,0.623,0.546,-0.969,1.528,2.830,1.633,1.565,12.038,12.038,1.000,1.037,0.988,0.971,0.999,0.267,-0.640,-1.736,0.518,1.128,2.133,1.555,0.613,1.115,0.959,0.777,2.545,2.623,2.650,2.645,2.599,2.643,2.643,2.626,0.499,-10.782,-0.707,-0.706,0.661,1.401,0.682,0.510,-0.665,-0.770,-1.094,1.000,204.700,83.169
2011-12-20 10:30:00,8.690,5.055,1.067,2.455,1.067,5.235,-0.507,0.082,1.446,2.713,0.168,-0.695,-4.861,-1.844,0.479,-0.925,0.040,-0.922,0.033,2.376,0.836,0.669,0.634,0.559,-0.879,1.679,3.042,1.640,1.568,11.107,11.107,0.997,1.035,0.988,0.972,0.998,0.802,-0.567,-1.156,0.527,1.090,2.191,1.490,0.679,1.119,0.965,0.780,2.545,2.635,2.650,2.621,2.599,2.640,2.631,2.617,0.359,-1.561,-0.501,-0.828,0.858,1.253,0.805,0.645,-0.396,0.689,1.214,1.000,204.569,83.318
