datetime,F0,F1,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F29,F30,F31,F32,F33,F34,F35,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y,S1,S2
2011-11-08 13:00:00,1.615,1.380,0.943,2.565,0.943,0.912,0.410,0.217,0.364,0.400,0.472,0.267,0.565,0.862,0.111,1.133,0.608,0.046,0.452,0.581,0.727,1.026,0.829,0.715,4.953,0.519,-0.298,0.069,0.730,0.697,53.614,53.614,1.000,1.051,1.048,1.074,1.063,0.880,0.446,0.196,0.404,0.387,0.883,0.827,0.678,1.030,1.026,0.985,0.994,1.062,1.055,1.070,1.054,1.071,1.074,1.074,0.156,0.730,0.623,0.146,0.464,0.910,0.843,0.708,0.672,-0.742,0.024,0.000,196.095,76.456
2011-11-08 13:30:00,1.617,1.380,0.975,2.568,0.975,1.341,0.392,0.228,0.333,0.394,0.471,0.275,0.391,0.537,0.170,1.812,0.572,0.068,0.451,0.580,0.748,1.016,0.844,0.716,7.380,0.511,-0.314,0.062,0.730,0.697,51.304,51.304,1.003,1.050,1.049,1.074,1.063,1.010,0.441,0.201,0.403,0.392,1.355,0.817,0.691,1.047,1.052,0.985,0.998,1.062,1.061,1.071,1.054,1.071,1.074,1.070,0.194,2.036,0.609,0.184,0.960,0.994,0.825,0.694,0.472,-0.437,0.006,0.000,195.973,76.312
2011-11-08 14:00:00,1.616,1.383,0.993,2.566,0.993,1.090,0.418,0.193,0.317,0.385,0.471,0.283,0.237,0.373,0.183,1.246,0.620,-0.002,0.450,0.579,0.754,1.008,0.861,0.717,5.087,0.503,-0.334,0.058,0.731,0.698,48.957,48.957,1.004,1.048,1.049,1.074,1.063,1.045,0.438,0.206,0.401,0.394,1.465,0.929,0.684,1.077,1.058,0.985,1.005,1.062,1.067,1.071,1.054,1.071,1.074,1.071,0.228,0.632,0.534,0.088,0.871,1.015,0.921,0.762,0.670,-0.603,-0.284,0.000,196.235,76.483
2011-11-08 14:30:00,1.615,1.381,0.992,2.565,0.992,0.725,0.413,0.198,0.304,0.387,0.471,0.290,0.270,0.310,0.318,-0.100,0.608,0.033,0.449,0.578,0.768,1.001,0.877,0.719,7.119,0.495,-0.357,0.051,0.731,0.698,47.481,47.481,1.004,1.046,1.050,1.075,1.063,0.919,0.431,0.209,0.394,0.398,1.118,1.074,0.673,1.088,1.057,0.984,1.004,1.062,1.071,1.071,1.054,1.071,1.074,1.070,0.343,0.113,0.523,0.105,0.850,1.026,0.922,0.730,0.638,-1.081,-0.174,0.000,195.590,76.261
2011-11-08 15:00:00,1.613,1.378,0.981,2.562,0.981,0.867,0.387,0.198,0.313,0.366,0.471,0.299,0.270,0.190,0.265,-2.570,0.557,0.029,0.448,0.577,0.820,0.992,0.892,0.720,6.340,0.485,-0.383,0.044,0.732,0.699,45.715,45.715,1.004,1.046,1.050,1.075,1.063,0.760,0.423,0.212,0.386,0.400,0.856,0.966,0.686,1.085,1.060,0.984,1.004,1.060,1.071,1.071,1.054,1.071,1.074,1.071,0.278,1.434,0.495,0.095,0.654,0.939,0.863,0.689,0.460,-0.347,-0.429,0.000,195.497,76.315
2011-11-08 15:30:00,1.613,1.379,0.924,2.561,0.924,0.661,0.402,0.201,0.310,0.372,0.471,0.306,0.263,-0.008,0.214,0.292,0.582,0.049,0.447,0.576,0.876,0.986,0.901,0.722,5.109,0.473,-0.409,0.033,0.731,0.698,44.149,44.149,1.004,1.046,1.050,1.076,1.064,0.824,0.417,0.215,0.377,0.401,0.777,1.054,0.611,1.073,1.054,0.981,0.997,1.052,1.071,1.068,1.054,1.071,1.070,1.071,0.204,-0.409,0.510,0.128,0.428,0.809,0.823,0.752,0.873,-1.037,-0.149,0.000,195.366,76.280
2011-11-09 09:30:00,1.604,1.371,1.417,2.546,1.417,-0.802,0.363,0.189,0.301,0.371,0.470,0.304,0.543,-0.077,1.352,0.477,0.499,0.013,0.447,0.576,0.558,0.990,0.901,0.724,2.294,0.464,-0.427,0.022,0.728,0.697,47.480,47.480,1.003,1.045,1.051,1.076,1.064,0.661,0.410,0.209,0.370,0.400,0.928,1.062,0.587,1.076,1.056,0.980,0.992,1.053,1.063,1.063,1.054,1.074,1.071,1.070,0.879,0.918,0.426,0.099,0.511,1.580,0.960,0.771,0.337,-0.439,-0.175,0.000,196.636,77.228
2011-11-09 10:00:00,1.602,1.367,1.245,2.544,1.245,-0.800,0.372,0.188,0.324,0.371,0.470,0.302,0.144,0.082,1.670,0.110,0.517,0.031,0.446,0.575,0.502,1.004,0.903,0.723,2.529,0.455,-0.426,0.018,0.724,0.695,50.025,50.025,1.001,1.046,1.051,1.076,1.066,0.085,0.402,0.205,0.360,0.398,1.120,1.049,0.597,1.080,1.057,0.980,0.989,1.058,1.062,1.062,1.054,1.074,1.071,1.069,1.087,0.198,0.345,0.078,0.560,1.894,1.150,0.785,0.176,-0.313,0.633,0.000,195.758,76.955
2011-11-09 10:30:00,1.596,1.364,1.256,2.534,1.256,-5.625,0.346,0.240,0.335,0.387,0.469,0.303,-0.002,-0.152,1.467,16.902,0.459,0.135,0.445,0.574,0.537,1.004,0.908,0.721,2.111,0.456,-0.409,0.029,0.721,0.694,47.750,47.750,0.999,1.045,1.051,1.077,1.066,0.034,0.395,0.204,0.350,0.396,1.290,1.057,0.597,1.090,1.068,0.979,0.989,1.062,1.062,1.061,1.054,1.073,1.069,1.059,1.000,6.048,0.288,0.210,0.473,1.035,1.054,0.815,0.683,-0.175,0.286,0.000,195.375,77.088
2011-11-09 11:00:00,1.598,1.365,1.436,2.536,1.436,-3.049,0.290,0.253,0.377,0.383,0.469,0.307,-0.433,-0.262,-5.385,7.942,0.339,0.169,0.444,0.573,0.599,0.997,0.914,0.721,1.975,0.457,-0.383,0.043,0.719,0.693,32.834,32.834,0.997,1.043,1.053,1.079,1.066,1.421,0.390,0.207,0.343,0.397,1.796,1.040,0.671,1.086,1.077,0.980,0.983,1.062,1.062,1.060,1.054,1.071,1.067,1.058,-3.807,2.361,0.209,0.242,0.685,0.982,1.152,0.821,0.681,-0.097,0.115,0.000,194.927,76.854
2011-11-09 11:30:00,1.593,1.363,1.663,2.530,1.663,-1.734,0.236,0.258,0.432,0.387,0.467,0.316,-1.068,-0.290,-0.553,1.823,0.227,0.180,0.443,0.572,0.670,0.969,0.920,0.722,1.860,0.464,-0.372,0.047,0.719,0.693,8.649,8.649,0.996,1.041,1.053,1.079,1.067,-3.212,0.381,0.210,0.343,0.398,2.646,1.063,0.764,1.105,1.081,0.978,0.987,1.062,1.062,1.059,1.054,1.068,1.064,1.056,-0.559,1.541,0.189,0.243,0.608,0.441,0.996,0.681,0.702,-0.105,0.122,0.000,194.375,76.842
2011-11-09 12:00:00,1.605,1.371,1.717,2.548,1.717,-0.545,0.221,0.219,0.424,0.362,0.465,0.321,-1.873,-0.299,-0.705,-0.987,0.181,0.127,0.442,0.571,0.721,0.940,0.929,0.722,2.934,0.472,-0.344,0.043,0.719,0.693,5.711,5.711,0.995,1.040,1.054,1.079,1.067,-1.667,0.366,0.211,0.343,0.397,2.337,1.237,0.785,1.108,1.095,0.975,0.989,1.062,1.062,1.059,1.054,1.068,1.063,1.058,-0.523,-0.727,0.159,0.201,0.751,0.447,1.031,0.691,0.067,-0.301,-0.309,0.000,195.216,76.620
2011-11-09 12:30:00,1.609,1.375,1.756,2.554,1.756,0.237,0.094,0.216,0.399,0.360,0.463,0.323,-3.533,-0.447,-0.834,-1.269,-0.242,0.123,0.441,0.570,0.814,0.908,0.938,0.723,3.810,0.448,-0.330,0.021,0.719,0.693,3.490,3.490,0.996,1.038,1.055,1.079,1.066,-0.274,0.344,0.208,0.342,0.394,1.575,1.390,0.846,1.129,1.089,0.974,0.989,1.062,1.061,1.066,1.054,1.064,1.060,1.060,-0.577,-1.421,-0.214,0.168,0.825,0.353,0.862,0.653,-0.984,-0.618,-0.453,0.000,195.384,76.503
2011-11-09 13:00:00,1.608,1.375,1.582,2.553,1.582,-15.500,0.077,0.230,0.369,0.362,0.461,0.326,0.035,-1.232,-0.786,-0.044,-0.217,0.150,0.440,0.569,0.810,0.868,0.952,0.725,4.173,0.446,-0.286,0.014,0.721,0.694,3.262,3.262,0.996,1.036,1.055,1.080,1.067,-0.057,0.318,0.207,0.343,0.391,0.933,1.428,0.821,1.107,1.088,0.975,0.989,1.062,1.062,1.067,1.054,1.064,1.064,1.069,-0.508,-1.342,-0.227,0.190,0.806,0.399,0.977,0.721,1.422,-0.104,-0.037,0.000,195.226,76.479
2011-11-09 13:30:00,1.612,1.376,1.533,2.559,1.533,4.850,0.114,0.251,0.377,0.360,0.458,0.330,0.176,-9.389,-0.692,0.434,-0.075,0.193,0.439,0.568,0.782,0.832,0.966,0.726,5.760,0.444,-0.235,0.010,0.722,0.695,3.078,3.078,0.998,1.035,1.056,1.081,1.067,-23.000,0.295,0.209,0.343,0.388,0.589,1.443,0.809,1.100,1.082,0.975,0.989,1.062,1.063,1.069,1.054,1.064,1.064,1.068,-0.368,0.595,-0.108,0.272,0.797,0.556,0.994,0.719,0.403,-0.041,-0.041,0.000,195.067,76.234
2011-11-09 14:00:00,1.613,1.379,1.582,2.560,1.582,1.686,0.195,0.252,0.337,0.358,0.456,0.334,0.115,0.931,-0.790,-0.051,0.102,0.183,0.438,0.567,0.769,0.809,0.978,0.728,9.466,0.437,-0.180,0.027,0.722,0.695,2.998,2.998,1.000,1.034,1.057,1.081,1.068,2.069,0.275,0.212,0.344,0.386,1.230,1.341,0.856,1.080,1.092,0.974,0.989,1.062,1.063,1.069,1.055,1.068,1.068,1.072,-0.455,-0.279,0.038,0.245,0.789,0.800,1.033,0.783,0.600,-0.025,-0.059,0.000,195.132,76.210
2011-11-09 14:30:00,1.611,1.378,1.573,2.558,1.573,-0.250,0.113,0.248,0.320,0.351,0.454,0.337,0.110,0.106,-0.748,1.274,-0.127,0.173,0.437,0.566,0.748,0.781,0.987,0.729,4.597,0.430,-0.137,0.055,0.722,0.695,2.673,2.673,1.002,1.032,1.057,1.082,1.068,2.421,0.254,0.216,0.346,0.383,1.350,1.124,0.878,1.076,1.091,0.973,0.989,1.062,1.066,1.068,1.055,1.068,1.069,1.072,-0.480,1.603,-0.160,0.227,0.770,0.697,0.974,0.749,1.184,-0.105,0.149,0.000,195.487,76.432
2011-11-09 15:00:00,1.610,1.377,1.661,2.556,1.661,0.517,0.101,0.243,0.333,0.338,0.452,0.336,-0.986,-0.197,-0.578,0.945,-0.147,0.170,0.436,0.565,0.795,0.758,0.994,0.730,3.857,0.374,-0.121,0.061,0.722,0.695,2.321,2.321,1.004,1.031,1.058,1.084,1.068,0.391,0.230,0.218,0.346,0.379,1.456,1.113,0.951,1.081,1.097,0.973,0.989,1.062,1.069,1.069,1.055,1.068,1.072,1.069,-0.424,1.609,-0.240,0.227,0.699,0.544,0.951,0.701,0.063,-0.226,-0.337,0.000,195.917,76.655
2011-11-09 15:30:00,1.616,1.378,1.650,2.566,1.650,4.900,0.088,0.235,0.339,0.342,0.449,0.336,-1.084,-0.111,0.035,-1.033,-0.124,0.166,0.435,0.564,0.832,0.737,1.001,0.732,5.781,0.335,-0.082,0.085,0.722,0.695,2.303,2.303,1.004,1.029,1.060,1.084,1.069,0.969,0.204,0.224,0.350,0.377,1.179,0.925,1.109,1.073,1.093,0.973,0.989,1.062,1.069,1.069,1.055,1.068,1.072,1.069,0.103,2.719,-0.232,0.208,0.833,0.461,0.889,0.798,-0.036,-0.558,-0.096,0.000,195.824,76.319
2011-11-10 09:30:00,1.602,1.368,1.862,2.543,1.862,1.254,0.087,0.283,0.365,0.356,0.448,0.338,-0.899,-0.234,0.213,-3.543,-0.168,0.246,0.434,0.564,0.964,0.730,1.005,0.733,2.958,0.304,-0.063,0.099,0.722,0.695,2.295,2.295,1.004,1.029,1.060,1.085,1.069,0.222,0.192,0.226,0.351,0.375,0.960,1.008,1.132,1.072,1.094,0.970,0.990,1.062,1.069,1.069,1.055,1.068,1.072,1.068,0.285,-1.705,-0.274,0.308,1.008,1.639,1.031,0.810,0.054,0.048,0.102,0.000,195.207,76.752
2011-11-10 10:00:00,1.613,1.380,1.299,2.561,1.299,0.443,0.020,0.270,0.424,0.315,0.445,0.341,0.166,-0.273,0.248,0.899,-0.311,0.230,0.434,0.563,0.994,0.713,1.014,0.735,10.460,0.302,-0.052,0.102,0.722,0.696,2.319,2.319,1.004,1.028,1.061,1.085,1.069,0.504,0.168,0.231,0.358,0.373,0.783,0.960,1.134,1.069,1.083,0.964,0.990,1.064,1.069,1.065,1.055,1.068,1.072,1.069,0.254,0.587,-0.361,0.228,0.756,1.878,1.217,0.823,0.068,0.058,0.432,0.000,194.815,76.066
2011-11-10 10:30:00,1.632,1.392,0.873,2.590,0.873,0.156,0.099,0.258,0.377,0.324,0.442,0.339,0.282,-0.236,-0.089,0.127,-0.071,0.224,0.433,0.562,0.796,0.698,1.015,0.735,inf,0.298,-0.041,0.101,0.721,0.695,2.526,2.526,1.004,1.028,1.063,1.085,1.069,0.313,0.146,0.236,0.363,0.367,0.469,0.897,1.018,1.026,1.071,0.962,0.990,1.065,1.069,1.064,1.065,1.079,1.081,1.081,0.195,0.324,-0.234,0.279,0.876,0.980,1.079,0.816,0.589,0.255,0.138,0.000,194.656,75.157
2011-11-10 11:00:00,1.641,1.402,1.058,2.605,1.058,-0.025,0.066,0.278,0.355,0.344,0.439,0.333,0.193,-0.074,0.198,-0.228,-0.129,0.269,0.432,0.561,0.691,0.689,1.016,0.734,38.117,0.285,-0.025,0.096,0.718,0.694,2.973,2.973,1.003,1.029,1.064,1.086,1.069,0.119,0.125,0.237,0.364,0.363,0.665,0.894,1.001,1.019,1.078,0.965,0.995,1.066,1.069,1.071,1.072,1.085,1.086,1.086,0.224,-0.089,-0.314,0.360,0.734,1.014,1.216,0.823,-0.051,0.023,-0.090,0.000,195.048,74.861
2011-11-10 11:30:00,1.664,1.423,0.681,2.641,0.681,-0.104,0.036,0.274,0.270,0.333,0.435,0.320,0.104,0.136,-0.278,-0.367,-0.170,0.265,0.431,0.560,0.664,0.679,1.015,0.735,28.207,0.251,-0.016,0.086,0.712,0.691,4.254,4.254,1.005,1.029,1.065,1.088,1.071,-0.028,0.105,0.237,0.355,0.357,0.568,0.776,0.744,0.971,1.041,0.951,0.995,1.069,1.069,1.089,1.083,1.098,1.098,1.098,2.305,-0.533,-0.337,0.355,0.770,0.389,0.929,0.704,0.018,0.056,0.125,0.000,195.114,73.889
2011-11-10 12:00:00,1.658,1.415,0.424,2.630,0.424,0.155,0.069,0.285,0.288,0.353,0.431,0.310,0.085,0.193,0.205,1.360,-0.101,0.285,0.430,0.559,0.503,0.666,1.006,0.735,2.350,0.239,0.008,0.092,0.701,0.686,5.253,5.253,1.007,1.031,1.067,1.089,1.071,-0.016,0.090,0.240,0.343,0.354,0.321,0.695,0.550,0.867,0.982,0.927,0.998,1.069,1.065,1.095,1.099,1.113,1.113,1.113,0.831,1.189,-0.264,0.409,0.311,0.344,0.947,0.691,-0.053,0.010,-0.105,0.000,194.179,73.819
2011-11-10 12:30:00,1.639,1.400,0.384,2.601,0.384,0.298,0.086,0.310,0.279,0.364,0.428,0.310,0.175,0.197,0.026,-0.845,-0.100,0.324,0.429,0.558,0.354,0.673,1.003,0.736,0.989,0.226,0.036,0.106,0.690,0.681,5.315,5.315,1.009,1.031,1.068,1.089,1.071,0.142,0.086,0.247,0.333,0.354,0.292,0.631,0.498,0.829,0.958,0.918,0.999,1.069,1.066,1.087,1.099,1.112,1.112,1.112,0.309,-0.836,-0.266,0.447,0.243,0.447,0.835,0.659,-0.480,-0.220,-0.140,0.000,194.020,74.591
2011-11-10 13:00:00,1.641,1.404,0.408,2.603,0.408,0.254,0.069,0.273,0.286,0.363,0.425,0.310,0.402,0.196,-1.222,0.117,-0.149,0.264,0.428,0.557,0.341,0.684,1.002,0.738,1.011,0.214,0.069,0.119,0.680,0.676,5.391,5.391,1.010,1.030,1.069,1.089,1.072,0.291,0.086,0.252,0.326,0.353,0.606,0.616,0.511,0.829,0.946,0.918,1.005,1.069,1.072,1.083,1.099,1.112,1.112,1.094,-0.249,0.208,-0.342,0.354,0.328,0.460,0.967,0.731,0.503,0.393,0.196,0.000,194.048,74.541
2011-11-10 13:30:00,1.632,1.394,0.411,2.589,0.411,0.358,0.049,0.304,0.300,0.377,0.422,0.312,0.545,0.200,-0.356,0.299,-0.291,0.311,0.427,0.556,0.333,0.688,1.001,0.739,0.873,0.209,0.104,0.131,0.671,0.672,5.323,5.323,1.010,1.030,1.070,1.090,1.072,0.327,0.084,0.256,0.321,0.354,1.491,0.595,0.502,0.834,0.941,0.916,1.005,1.069,1.089,1.083,1.099,1.111,1.111,1.086,-0.129,0.200,-0.390,0.417,0.405,0.522,0.988,0.726,0.376,0.253,0.133,0.000,193.927,74.903
2011-11-10 14:00:00,1.640,1.402,0.427,2.603,0.427,0.352,-0.000,0.278,0.327,0.360,0.419,0.313,0.626,0.235,-5.921,-4.488,-0.408,0.280,0.426,0.555,0.324,0.675,1.002,0.741,0.950,0.204,0.142,0.140,0.662,0.668,5.314,5.314,1.009,1.030,1.071,1.091,1.073,0.353,0.072,0.259,0.318,0.355,1.418,0.519,0.486,0.827,0.933,0.913,1.005,1.069,1.089,1.081,1.099,1.110,1.110,1.087,-0.832,-1.864,-0.587,0.325,0.438,0.649,1.051,0.833,0.507,0.331,0.090,0.000,193.572,74.361
2011-11-10 14:30:00,1.647,1.406,0.448,2.613,0.448,0.367,0.066,0.303,0.319,0.346,0.417,0.314,0.568,0.351,6.522,0.702,-0.219,0.329,0.425,0.554,0.322,0.665,1.003,0.744,1.048,0.198,0.179,0.144,0.655,0.664,5.273,5.273,1.007,1.029,1.072,1.091,1.072,0.345,0.065,0.262,0.318,0.353,1.815,0.585,0.489,0.824,0.931,0.910,1.005,1.069,1.087,1.082,1.099,1.107,1.107,1.090,-0.331,0.164,-0.396,0.411,0.250,0.645,0.975,0.805,0.744,0.326,0.102,0.000,193.338,73.987
2011-11-10 15:00:00,1.640,1.401,0.472,2.602,0.472,0.506,0.146,0.320,0.364,0.353,0.414,0.319,0.552,0.611,-9.348,-4.467,0.024,0.359,0.424,0.553,0.260,0.670,1.002,0.749,0.773,0.191,0.221,0.142,0.648,0.661,4.985,4.985,1.002,1.030,1.074,1.092,1.073,0.420,0.069,0.269,0.321,0.356,2.000,1.185,0.461,0.828,0.922,0.906,1.005,1.065,1.083,1.087,1.099,1.105,1.090,1.090,-0.714,-5.091,-0.082,0.405,0.174,0.597,0.932,0.777,-0.015,0.082,-0.244,0.000,192.824,74.104
2011-11-10 15:30:00,1.642,1.403,0.509,2.606,0.509,0.600,0.171,0.371,0.377,0.374,0.412,0.324,0.683,0.795,2.279,-9.733,0.096,0.454,0.423,0.552,0.245,0.673,1.001,0.755,0.382,0.186,0.269,0.138,0.641,0.657,4.799,4.799,1.001,1.029,1.075,1.093,1.073,0.470,0.072,0.275,0.323,0.356,1.816,1.810,0.467,0.821,0.909,0.901,1.009,1.064,1.083,1.089,1.099,1.101,1.088,1.088,-1.938,-4.656,0.008,0.483,0.262,0.630,0.865,0.905,-0.068,0.110,-0.070,0.000,192.086,73.718
2011-11-11 09:30:00,1.649,1.408,1.008,2.616,1.008,0.349,0.083,0.357,0.358,0.370,0.411,0.324,0.767,0.895,0.690,-1.130,-0.138,0.432,0.422,0.552,0.249,0.673,0.998,0.758,0.827,0.175,0.292,0.132,0.638,0.655,4.800,4.800,1.000,1.030,1.075,1.094,1.075,0.443,0.073,0.280,0.324,0.356,1.961,1.854,0.469,0.825,0.910,0.898,1.009,1.066,1.082,1.088,1.099,1.101,1.092,1.092,0.594,-2.372,-0.286,0.437,0.240,1.161,0.956,0.858,0.040,0.422,0.091,0.000,192.572,73.605
2011-11-11 10:00:00,1.656,1.414,1.266,2.628,1.266,0.229,-0.072,0.317,0.295,0.366,0.407,0.322,0.597,0.982,0.262,7.844,-0.556,0.372,0.421,0.551,0.315,0.667,0.999,0.764,1.872,0.175,0.303,0.133,0.633,0.653,4.993,4.993,1.000,1.030,1.076,1.094,1.075,0.340,0.068,0.282,0.318,0.360,2.568,1.972,0.492,0.812,0.909,0.899,1.009,1.072,1.081,1.092,1.099,1.101,1.092,1.092,0.032,10.122,-0.671,0.379,0.266,1.539,1.279,0.876,0.054,0.281,0.462,0.000,193.478,73.632
2011-11-11 10:30:00,1.649,1.410,1.087,2.617,1.087,0.401,0.013,0.327,0.310,0.368,0.404,0.322,0.372,0.923,0.137,2.278,-0.313,0.391,0.421,0.550,0.315,0.661,1.003,0.767,1.144,0.172,0.307,0.137,0.631,0.652,5.014,5.014,1.000,1.030,1.077,1.094,1.076,0.270,0.061,0.286,0.313,0.361,2.162,1.931,0.512,0.792,0.902,0.899,1.009,1.089,1.085,1.090,1.101,1.101,1.092,1.098,-0.254,3.762,-0.430,0.395,0.395,0.885,1.126,0.846,0.483,0.463,0.268,0.000,193.478,73.932
2011-11-11 11:00:00,1.650,1.409,1.198,2.618,1.198,0.630,-0.017,0.351,0.309,0.368,0.400,0.322,0.065,0.761,-0.449,0.942,-0.435,0.437,0.420,0.549,0.345,0.649,1.003,0.768,1.505,0.167,0.318,0.140,0.631,0.652,5.036,5.036,1.000,1.028,1.078,1.095,1.076,0.317,0.051,0.291,0.308,0.364,2.224,2.162,0.490,0.788,0.900,0.900,1.009,1.089,1.090,1.092,1.101,1.101,1.092,1.094,-17.437,0.747,-0.523,0.486,0.385,0.859,1.245,0.848,-0.083,0.277,0.035,0.000,193.805,74.038
2011-11-11 11:30:00,1.653,1.414,1.101,2.623,1.101,4.062,0.082,0.360,0.296,0.370,0.397,0.327,-0.188,0.545,-0.293,-0.011,-0.143,0.460,0.419,0.548,0.352,0.645,1.005,0.770,1.553,0.161,0.328,0.146,0.632,0.652,4.707,4.707,1.001,1.027,1.080,1.097,1.076,0.698,0.050,0.298,0.306,0.367,2.098,1.928,0.546,0.775,0.895,0.899,1.009,1.087,1.092,1.095,1.101,1.101,1.092,1.095,-2.574,-0.272,-0.254,0.525,0.375,0.386,0.946,0.713,-0.061,0.279,0.211,0.000,193.292,73.702
2011-11-11 12:00:00,1.648,1.406,1.084,2.614,1.084,-1.480,0.164,0.369,0.304,0.374,0.395,0.334,0.152,0.236,-0.000,2.426,0.052,0.479,0.418,0.547,0.398,0.632,1.002,0.770,1.104,0.190,0.344,0.152,0.631,0.651,1.465,1.465,1.003,1.024,1.081,1.097,1.076,-7.667,0.055,0.306,0.308,0.369,0.952,1.418,0.830,0.750,0.891,0.898,1.009,1.083,1.092,1.091,1.101,1.092,1.092,1.095,1.644,-1.966,-0.029,0.546,0.357,0.267,0.942,0.703,1.365,0.316,-0.004,0.000,193.488,74.014
2011-11-11 12:30:00,1.650,1.409,1.051,2.618,1.051,0.219,0.213,0.373,0.298,0.351,0.394,0.334,-0.128,-0.122,-21.000,1.775,0.180,0.489,0.417,0.546,0.605,0.626,1.004,0.772,1.249,0.244,0.358,0.157,0.631,0.651,1.431,1.431,1.003,1.023,1.082,1.098,1.077,-5.615,0.067,0.312,0.308,0.370,0.870,1.082,1.071,0.714,0.888,0.897,1.013,1.083,1.092,1.090,1.101,1.092,1.098,1.094,1.148,0.727,0.151,0.532,0.666,0.319,0.839,0.674,0.161,0.093,-0.000,0.000,193.712,74.002
2011-11-11 13:00:00,1.634,1.395,0.900,2.592,0.900,-1.900,0.271,0.401,0.312,0.357,0.393,0.333,0.780,-1.041,0.065,0.098,0.310,0.544,0.416,0.545,0.556,0.617,1.003,0.773,0.905,0.306,0.371,0.161,0.631,0.651,1.382,1.382,1.002,1.023,1.083,1.099,1.077,0.398,0.077,0.320,0.309,0.367,0.470,0.827,1.026,0.690,0.879,0.897,1.015,1.082,1.086,1.085,1.101,1.092,1.095,1.092,0.405,0.133,0.272,0.542,0.673,0.174,0.902,0.737,2.532,0.870,0.330,0.000,193.516,74.658
2011-11-11 13:30:00,1.647,1.409,0.783,2.613,0.783,0.129,0.269,0.389,0.288,0.355,0.392,0.331,0.437,2.625,0.412,0.062,0.302,0.524,0.415,0.544,0.500,0.604,1.001,0.774,1.183,0.380,0.387,0.170,0.630,0.651,1.339,1.339,1.001,1.022,1.083,1.100,1.079,0.247,0.091,0.327,0.310,0.367,0.306,0.705,0.986,0.677,0.869,0.892,1.016,1.084,1.084,1.082,1.101,1.092,1.095,1.092,0.679,0.037,0.299,0.548,0.396,0.186,1.007,0.738,1.000,0.418,0.198,0.000,193.684,74.119
2011-11-11 14:00:00,1.638,1.398,0.796,2.599,0.796,-0.545,0.304,0.383,0.291,0.357,0.391,0.331,0.212,0.459,0.116,0.062,0.396,0.519,0.414,0.543,0.485,0.580,0.999,0.774,0.818,0.457,0.406,0.179,0.630,0.651,1.297,1.297,0.999,1.020,1.083,1.101,1.080,0.356,0.111,0.335,0.307,0.366,0.500,0.597,1.006,0.666,0.864,0.895,1.016,1.084,1.082,1.081,1.101,1.092,1.095,1.091,0.222,0.253,0.444,0.552,0.539,0.151,1.020,0.826,1.558,0.674,0.214,0.000,193.460,74.447
2011-11-11 14:30:00,1.647,1.406,0.807,2.612,0.807,0.719,0.314,0.376,0.271,0.359,0.391,0.329,0.199,0.352,0.080,13.625,0.423,0.507,0.414,0.542,0.478,0.545,0.998,0.773,1.172,0.514,0.417,0.184,0.630,0.651,1.384,1.384,0.998,1.019,1.083,1.101,1.080,1.000,0.131,0.341,0.304,0.368,1.263,0.626,1.017,0.651,0.862,0.898,1.015,1.084,1.082,1.084,1.101,1.092,1.094,1.090,0.356,1.995,0.530,0.599,0.460,0.258,0.954,0.791,1.625,0.457,0.117,0.000,193.553,74.112
2011-11-11 15:00:00,1.645,1.406,0.799,2.610,0.799,3.864,0.279,0.397,0.265,0.360,0.390,0.326,0.396,0.293,-0.579,-0.215,0.323,0.547,0.413,0.541,0.472,0.526,0.997,0.772,1.144,0.600,0.431,0.185,0.631,0.651,1.636,1.636,0.998,1.019,1.085,1.101,1.081,0.971,0.143,0.346,0.298,0.367,0.991,0.644,1.012,0.638,0.851,0.897,1.021,1.084,1.082,1.086,1.101,1.092,1.092,1.090,0.600,-0.265,0.329,0.647,0.487,0.404,0.910,0.774,0.509,0.166,-0.314,0.000,193.619,74.190
2011-11-11 15:30:00,1.638,1.401,0.882,2.599,0.882,0.639,0.310,0.460,0.277,0.367,0.390,0.324,-0.477,0.057,-0.591,-16.638,0.384,0.662,0.412,0.540,0.526,0.511,0.992,0.772,0.441,0.731,0.459,0.194,0.630,0.650,1.411,1.411,0.997,1.016,1.085,1.102,1.081,0.551,0.154,0.353,0.292,0.369,1.340,0.800,1.109,0.630,0.813,0.899,1.038,1.084,1.082,1.086,1.101,1.094,1.086,1.084,0.103,17.037,0.295,0.701,0.536,0.452,0.778,0.890,0.436,0.396,-0.085,0.000,192.815,74.194
2011-11-14 09:30:00,1.639,1.402,2.909,2.600,2.909,-0.429,0.492,0.506,0.296,0.371,0.390,0.325,-2.761,-0.186,1.485,1.426,1.027,0.745,0.412,0.540,0.590,0.499,0.988,0.771,0.253,0.782,0.474,0.199,0.631,0.651,1.229,1.229,0.997,1.015,1.086,1.104,1.082,0.250,0.164,0.358,0.290,0.369,1.767,0.933,1.144,0.630,0.794,0.902,1.039,1.084,1.081,1.088,1.099,1.090,1.082,1.082,10.615,1.021,1.155,0.745,0.617,0.484,0.810,0.844,0.935,0.903,0.212,0.000,192.236,73.932
