datetime,F0,F1,F3,F5,F6,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F29,F30,F31,F32,F33,F34,F35,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y,S1,S2
2012-02-28 13:00:00,0.183,0.630,2.122,0.294,1.061,0.560,-0.088,0.275,-2.642,-0.111,-9.236,-1.199,-4.087,1.344,3.922,0.798,-0.089,-0.059,0.293,1.245,0.975,0.959,1.341,0.368,-1.471,-0.201,0.640,0.441,0.446,1.249,1.249,0.980,1.011,0.970,0.993,1.000,-4.702,1.231,-0.374,0.967,-0.450,1.368,1.054,0.671,1.100,0.984,1.450,0.377,0.384,0.371,0.371,0.375,0.375,0.372,0.369,1.421,4.074,0.953,-0.009,1.154,1.037,0.861,1.343,2.007,-1.342,6.350,0.000,40.375,137.456
2012-02-28 13:30:00,0.182,0.626,2.213,0.292,1.107,0.603,-0.151,0.252,-4.328,-0.132,-8.856,-0.868,-2.165,1.637,3.866,0.846,-0.200,-0.049,0.294,1.252,1.005,0.965,1.344,0.336,-2.041,-0.196,0.562,0.445,0.448,0.944,0.944,0.981,1.008,0.969,0.993,1.000,-3.277,1.276,-0.396,0.947,-0.800,1.659,1.040,0.699,1.101,0.985,1.440,0.377,0.384,0.371,0.371,0.375,0.375,0.372,0.369,1.186,7.622,0.870,-0.193,1.199,1.149,0.885,1.498,2.095,-0.455,-0.361,0.000,40.124,137.405
2012-02-28 14:00:00,0.181,0.622,2.154,0.291,1.077,0.610,-0.104,0.218,-1.497,-0.150,-7.467,-0.475,-0.900,2.918,0.279,0.854,-0.130,-0.043,0.294,1.219,1.040,0.971,1.347,0.360,-2.903,-0.189,0.467,0.447,0.449,0.683,0.683,0.981,1.004,0.969,0.992,1.000,-2.620,1.340,-0.415,0.902,-1.143,1.211,0.859,0.717,1.092,0.984,1.441,0.377,0.381,0.369,0.369,0.375,0.375,0.372,0.369,1.270,0.469,0.894,-0.089,1.186,1.276,1.046,1.648,1.766,-0.661,0.027,0.000,40.215,138.393
2012-02-28 14:30:00,0.183,0.628,2.374,0.294,1.187,0.381,-0.010,0.246,-2.291,-0.166,-5.452,0.022,-0.518,1.848,-7.520,0.682,0.045,-0.037,0.295,1.339,1.070,0.971,1.346,0.482,-4.630,-0.184,0.378,0.448,0.449,0.499,0.499,0.985,1.000,0.970,0.991,1.000,-1.574,1.376,-0.408,0.859,-1.261,1.490,1.363,0.807,1.117,0.982,1.444,0.377,0.378,0.373,0.373,0.375,0.375,0.368,0.369,1.109,-5.900,0.955,0.219,1.533,0.976,0.931,1.593,0.086,0.500,0.948,0.000,40.435,137.671
2012-02-28 15:00:00,0.182,0.626,2.431,0.292,1.215,0.352,-0.071,0.213,5.911,-0.184,-4.667,0.380,-0.089,2.383,-0.080,0.682,-0.057,-0.032,0.295,1.327,1.125,0.971,1.350,0.386,-9.222,-0.176,0.312,0.447,0.449,0.398,0.398,0.989,0.996,0.970,0.991,1.000,-1.134,1.345,-0.398,0.824,-1.308,1.947,1.376,0.811,1.138,0.979,1.451,0.377,0.377,0.373,0.373,0.375,0.375,0.369,0.369,1.188,-0.100,0.836,0.054,1.374,1.147,0.998,1.464,3.816,-1.074,-0.030,0.000,40.104,137.316
2012-02-28 15:30:00,0.183,0.627,2.306,0.293,1.153,0.329,-0.096,0.224,2.712,-0.206,-4.505,0.128,0.191,2.893,0.482,0.663,-0.096,-0.027,0.296,1.282,1.181,0.974,1.353,0.277,-91.000,-0.161,0.235,0.447,0.449,0.335,0.335,0.994,0.993,0.970,0.990,1.000,-1.490,1.304,-0.385,0.798,-1.481,0.868,1.185,0.760,1.162,0.968,1.441,0.377,0.373,0.373,0.372,0.375,0.375,0.371,0.371,1.263,0.779,0.730,0.054,1.182,2.274,1.135,1.369,0.285,0.808,0.845,0.000,39.904,136.201
2012-02-29 09:30:00,0.183,0.628,4.085,0.294,2.043,0.328,0.018,0.193,-2.489,-0.211,-3.635,0.530,0.410,5.888,1.835,0.616,0.092,-0.025,0.296,1.406,1.197,0.970,1.353,0.691,-136.000,-0.161,0.234,0.446,0.448,0.335,0.335,0.995,0.991,0.970,0.990,0.999,-0.812,1.281,-0.345,0.787,-1.379,0.894,1.107,0.781,1.179,0.968,1.443,0.379,0.373,0.373,0.373,0.375,0.373,0.371,0.371,1.453,1.417,0.815,0.236,1.459,1.098,1.087,1.445,-0.525,1.091,3.031,0.000,40.967,139.179
2012-02-29 10:00:00,0.185,0.638,3.877,0.297,1.939,0.196,-0.028,0.225,7.833,-0.213,-2.664,1.983,0.876,0.880,23.962,0.516,0.022,-0.020,0.297,1.485,1.196,0.965,1.352,0.805,68.250,-0.151,0.244,0.446,0.449,0.381,0.381,0.999,0.990,0.971,0.989,0.999,0.185,1.271,-0.275,0.763,-1.242,1.196,1.182,0.771,1.206,0.970,1.442,0.379,0.377,0.377,0.377,0.375,0.372,0.371,0.371,0.640,26.048,0.759,0.065,1.294,1.308,1.091,1.195,-1.339,0.499,1.036,0.000,41.017,137.950
2012-02-29 10:30:00,0.187,0.645,3.392,0.300,1.696,-0.029,0.010,0.337,3.174,-0.213,-2.082,3.244,1.610,0.318,-0.434,0.294,0.124,-0.016,0.297,1.441,1.209,0.969,1.356,0.921,20.154,-0.134,0.251,0.447,0.449,0.457,0.457,1.003,0.990,0.971,0.989,0.999,0.831,1.198,-0.220,0.760,-1.171,1.286,1.214,0.794,1.155,0.981,1.440,0.379,0.377,0.377,0.378,0.375,0.372,0.371,0.377,0.574,-0.782,0.530,0.164,1.492,1.261,0.965,1.074,-0.625,0.480,0.618,0.000,41.468,138.051
2012-02-29 11:00:00,0.188,0.644,3.490,0.301,1.745,0.078,-0.050,0.353,3.938,-0.215,-1.511,22.726,4.390,0.546,-0.222,0.375,0.023,-0.014,0.298,1.355,1.239,0.982,1.361,0.986,12.000,-0.115,0.263,0.448,0.449,0.569,0.569,1.007,0.991,0.971,0.989,1.000,1.443,1.090,-0.160,0.769,-1.054,1.250,1.114,0.797,1.124,0.985,1.434,0.380,0.378,0.378,0.381,0.375,0.372,0.371,0.380,0.654,-0.312,0.634,0.039,1.609,1.480,1.106,1.259,-0.560,0.414,1.408,0.000,41.348,137.228
2012-02-29 11:30:00,0.186,0.638,3.400,0.299,1.700,0.162,-0.074,0.309,9.486,-0.221,-1.288,-87.818,9.153,1.396,1.616,0.490,-0.043,-0.010,0.298,1.605,1.260,0.986,1.364,0.867,7.829,-0.113,0.274,0.452,0.451,0.631,0.631,1.009,0.992,0.972,0.988,0.999,2.026,0.978,-0.143,0.774,-1.079,1.198,0.921,0.982,1.126,0.988,1.438,0.381,0.378,0.378,0.382,0.375,0.368,0.371,0.380,1.142,3.023,0.726,-0.019,1.971,1.620,1.077,1.337,-0.381,-0.312,0.655,0.000,41.187,137.671
2012-02-29 12:00:00,0.186,0.639,3.127,0.299,1.563,0.105,-0.011,0.320,-66.800,-0.225,-0.980,5.908,10.203,6.773,-0.343,0.451,0.064,-0.007,0.299,1.475,1.290,0.996,1.370,0.872,5.863,-0.110,0.288,0.455,0.453,0.706,0.706,1.011,0.993,0.972,0.988,0.999,2.656,0.856,-0.115,0.789,-1.077,0.611,0.974,0.958,1.112,0.989,1.438,0.381,0.378,0.378,0.377,0.375,0.371,0.371,0.378,8.931,-0.319,0.680,0.083,1.170,1.632,1.030,1.533,1.298,0.832,0.731,0.000,41.388,138.507
2012-02-29 12:30:00,0.184,0.633,2.598,0.295,1.299,0.394,-0.004,0.273,-5.415,-0.229,-0.707,1.978,5.871,-0.462,-0.148,0.664,0.064,-0.003,0.299,1.441,1.307,1.005,1.375,0.773,4.250,-0.107,0.307,0.457,0.454,0.758,0.758,1.011,0.995,0.971,0.987,0.998,2.356,0.756,-0.081,0.801,-1.154,0.419,0.907,0.901,1.091,0.985,1.434,0.381,0.376,0.376,0.376,0.375,0.371,0.379,0.378,-1.229,-0.228,1.113,0.088,1.366,1.415,1.033,1.348,-5.552,-0.041,-0.026,0.000,41.307,139.876
2012-02-29 13:00:00,0.184,0.632,2.313,0.296,1.156,1.750,-0.050,0.297,-21.800,-0.230,-0.456,1.026,4.046,0.774,-0.102,0.746,-0.023,-0.000,0.300,1.410,1.306,1.010,1.376,0.797,4.379,-0.107,0.318,0.457,0.454,0.785,0.785,1.008,0.996,0.971,0.987,0.999,1.677,0.698,-0.056,0.802,-1.205,0.366,0.682,0.844,1.081,0.973,1.430,0.381,0.374,0.374,0.374,0.375,0.371,0.380,0.376,1.305,-0.141,1.047,0.003,1.383,1.143,0.888,1.353,-4.727,-1.522,-1.048,0.000,41.558,140.471
2012-02-29 13:30:00,0.183,0.627,2.218,0.294,1.109,0.077,-0.104,0.229,-147.000,-0.225,-0.259,0.730,2.354,-0.422,3.206,0.655,-0.121,0.003,0.301,1.407,1.304,1.012,1.377,0.729,11.889,-0.111,0.325,0.458,0.454,0.806,0.806,1.006,0.997,0.971,0.986,0.999,1.366,0.626,-0.047,0.804,-1.333,0.429,0.657,0.802,1.066,0.969,1.433,0.381,0.374,0.374,0.373,0.375,0.371,0.380,0.371,-0.566,25.618,0.739,-0.061,1.756,1.202,0.911,1.503,-2.714,-0.561,-0.420,0.000,41.187,140.142
2012-02-29 14:00:00,0.182,0.626,1.947,0.292,0.973,0.173,-0.073,0.231,-3.894,-0.216,-0.123,0.395,1.039,-0.365,-2.544,0.908,-0.073,0.006,0.301,1.439,1.303,1.013,1.377,0.652,-6.000,-0.117,0.335,0.458,0.454,0.819,0.819,1.001,0.996,0.972,0.985,0.998,1.317,0.546,-0.042,0.798,-1.526,0.337,0.454,0.757,1.059,0.963,1.428,0.381,0.372,0.372,0.371,0.375,0.371,0.378,0.371,-0.676,-2.082,0.772,-0.021,1.622,1.325,1.062,1.640,-1.820,-0.875,0.014,0.000,41.267,141.409
2012-02-29 14:30:00,0.181,0.624,1.712,0.291,0.856,0.186,-0.052,0.226,-6.857,-0.201,-0.022,0.170,0.598,-0.153,-0.036,0.850,-0.035,0.009,0.302,1.405,1.293,1.010,1.375,0.640,-1.369,-0.124,0.338,0.456,0.453,0.820,0.820,0.997,0.997,0.972,0.985,0.998,0.997,0.460,-0.051,0.790,-1.730,0.212,0.439,0.610,1.052,0.959,1.424,0.380,0.371,0.371,0.368,0.375,0.371,0.376,0.371,-0.499,-0.050,0.689,0.018,1.187,0.911,0.862,1.563,1.728,0.355,0.952,0.000,41.317,141.827
2012-02-29 15:00:00,0.182,0.624,1.530,0.292,0.765,0.280,-0.060,0.229,-8.189,-0.187,0.081,0.192,0.342,0.251,0.109,0.571,-0.047,0.011,0.303,1.380,1.287,1.007,1.376,0.703,-0.333,-0.133,0.338,0.454,0.453,0.826,0.826,0.993,0.997,0.971,0.984,0.998,0.850,0.299,-0.058,0.779,-1.919,0.250,0.430,0.545,1.015,0.952,1.425,0.380,0.371,0.371,0.370,0.375,0.371,0.374,0.370,0.674,0.413,0.740,0.004,1.276,1.169,0.965,1.488,-0.694,-1.156,-0.064,0.000,41.398,141.599
2012-02-29 15:30:00,0.183,0.628,1.590,0.293,0.795,0.390,-0.013,0.181,-2.564,-0.164,0.210,0.203,0.103,0.383,-0.161,-0.397,0.045,0.014,0.303,1.422,1.280,1.008,1.374,0.761,0.128,-0.139,0.375,0.452,0.452,0.843,0.843,0.990,0.996,0.972,0.983,0.998,1.004,-0.379,-0.043,0.768,-1.850,0.861,0.612,0.598,0.965,0.952,1.424,0.379,0.370,0.370,0.370,0.375,0.378,0.371,0.370,0.730,-1.591,-0.593,0.081,1.528,1.643,1.127,1.341,1.703,0.719,1.068,0.000,41.568,141.840
2012-03-01 09:30:00,0.181,0.620,1.318,0.290,0.659,0.326,-0.049,0.199,-1.123,-0.146,0.233,0.289,0.100,0.816,0.307,0.889,-0.038,0.015,0.304,1.162,1.271,1.003,1.372,0.728,0.137,-0.139,0.375,0.449,0.450,0.840,0.840,0.990,0.996,0.972,0.983,0.997,0.923,-1.826,-0.051,0.760,-1.854,0.911,0.691,0.559,0.955,0.948,1.423,0.374,0.366,0.366,0.366,0.375,0.379,0.371,0.371,1.507,1.040,0.774,-0.007,0.845,0.927,0.985,1.412,7.610,0.911,3.369,0.000,41.728,143.842
2012-03-01 10:00:00,0.183,0.629,2.157,0.294,1.079,0.549,0.063,0.289,-2.446,-0.112,0.258,0.393,0.096,1.452,1.613,3.249,0.175,0.017,0.304,0.914,1.239,0.997,1.369,0.823,0.165,-0.141,0.382,0.442,0.447,0.834,0.834,0.989,0.994,0.972,0.983,0.997,0.604,3.698,-0.047,0.751,-1.929,1.761,0.921,0.538,0.965,0.948,1.430,0.374,0.371,0.371,0.371,0.375,0.380,0.371,0.371,1.612,1.774,3.725,0.194,1.244,0.861,1.048,1.180,2.671,0.444,1.000,0.000,42.280,143.664
2012-03-01 10:30:00,0.184,0.632,1.976,0.295,0.988,0.414,0.050,0.296,-38.800,-0.077,0.296,0.617,0.259,1.850,-0.173,2.319,0.153,0.020,0.305,1.031,1.222,0.995,1.366,0.887,0.222,-0.137,0.391,0.436,0.444,0.838,0.838,0.991,0.992,0.973,0.983,0.997,0.488,1.586,-0.024,0.748,-1.889,1.781,0.981,0.558,0.928,0.949,1.431,0.374,0.372,0.372,0.372,0.375,0.380,0.370,0.370,1.958,-0.319,1.977,0.180,1.020,1.177,1.003,1.048,5.657,0.282,0.814,0.000,41.949,142.093
2012-03-01 11:00:00,0.183,0.629,1.630,0.293,0.815,0.415,0.035,0.263,-3.324,-0.049,0.297,0.890,0.429,1.872,1.226,2.582,0.126,0.022,0.305,1.049,1.205,0.994,1.361,0.833,0.298,-0.113,0.406,0.431,0.441,0.832,0.832,0.994,0.990,0.973,0.982,0.997,0.415,1.151,-0.010,0.732,-1.913,1.000,1.148,0.516,0.889,0.943,1.428,0.374,0.372,0.372,0.372,0.375,0.378,0.370,0.372,1.871,0.890,2.382,0.159,1.186,1.213,1.073,1.226,3.900,0.569,1.673,0.000,41.779,142.359
2012-03-01 11:30:00,0.184,0.630,1.535,0.295,0.768,0.490,0.085,0.262,24.529,-0.023,0.307,0.857,0.623,3.491,0.986,-34.571,0.241,0.025,0.306,0.982,1.192,0.990,1.359,0.823,0.378,-0.090,0.420,0.427,0.439,0.834,0.834,0.997,0.989,0.973,0.981,0.996,0.322,1.037,0.013,0.726,-1.896,0.729,1.250,0.513,0.876,0.951,1.426,0.374,0.372,0.372,0.371,0.375,0.376,0.371,0.371,2.730,1.395,7.435,0.262,0.767,1.287,1.007,1.312,4.060,0.080,0.949,0.000,41.658,141.308
2012-03-01 12:00:00,0.184,0.631,1.368,0.295,0.684,0.483,0.092,0.256,-12.967,0.000,0.314,13.760,0.879,3.394,0.084,13.778,0.246,0.027,0.307,0.931,1.186,0.989,1.357,0.860,0.447,-0.060,0.435,0.424,0.437,0.836,0.836,1.000,0.988,0.973,0.981,0.997,0.413,1.010,0.035,0.716,-1.979,0.683,1.356,0.486,0.878,0.946,1.422,0.374,0.372,0.372,0.371,0.375,0.374,0.372,0.372,2.319,0.033,5.981,0.271,0.655,1.488,1.006,1.501,0.603,0.822,1.187,0.000,41.829,141.751
2012-03-01 12:30:00,0.184,0.631,1.394,0.295,0.697,0.445,0.093,0.297,-15.208,0.022,0.321,-1.145,1.301,3.359,9.524,7.654,0.248,0.029,0.308,0.941,1.180,0.989,1.356,0.862,0.515,-0.032,0.445,0.423,0.437,0.838,0.838,1.001,0.987,0.974,0.981,0.996,0.435,1.010,0.051,0.712,-1.979,0.588,1.258,0.505,0.867,0.946,1.422,0.374,0.372,0.372,0.373,0.375,0.371,0.372,0.374,2.290,2.047,-12.481,0.255,1.130,1.416,1.046,1.343,0.241,0.168,0.133,0.000,41.829,141.776
2012-03-01 13:00:00,0.184,0.631,1.400,0.295,0.700,0.441,0.090,0.278,23.750,0.039,0.332,-0.977,4.123,3.695,0.681,-1.881,0.248,0.031,0.308,0.963,1.176,0.988,1.355,0.847,0.572,-0.003,0.447,0.422,0.436,0.842,0.842,1.003,0.987,0.974,0.980,0.996,0.570,1.035,0.069,0.712,-2.065,1.724,0.924,0.517,0.872,0.953,1.424,0.374,0.372,0.372,0.373,0.375,0.371,0.372,0.372,2.740,0.720,-0.247,0.216,1.026,1.027,0.826,1.340,0.251,-0.310,-0.146,0.000,41.789,141.498
2012-03-01 13:30:00,0.183,0.631,1.379,0.294,0.690,0.345,0.080,0.271,-9.775,0.056,0.341,-0.565,-1.664,3.374,5.750,1.925,0.226,0.033,0.309,0.930,1.172,0.985,1.351,0.813,0.626,0.025,0.447,0.422,0.436,0.845,0.845,1.003,0.986,0.974,0.979,0.996,0.694,1.042,0.094,0.709,-1.979,1.047,0.731,0.515,0.866,0.949,1.426,0.374,0.372,0.371,0.371,0.375,0.371,0.372,0.372,1.987,8.876,3.353,0.183,1.173,1.215,0.860,1.428,0.277,-0.211,0.068,0.000,41.708,141.865
2012-03-01 14:00:00,0.183,0.626,1.379,0.293,0.689,0.252,0.096,0.241,106.250,0.068,0.363,0.504,-0.067,13.045,3.254,1.027,0.253,0.036,0.310,0.895,1.173,0.980,1.344,0.790,0.683,0.053,0.453,0.422,0.436,0.855,0.855,1.003,0.987,0.974,0.980,0.996,0.951,1.053,0.127,0.715,-1.957,1.021,0.851,0.550,0.865,0.947,1.426,0.374,0.372,0.371,0.371,0.375,0.370,0.371,0.370,60.700,3.291,1.556,0.226,0.828,1.327,0.971,1.556,1.242,-0.089,0.400,0.000,41.337,141.042
2012-03-01 14:30:00,0.183,0.632,1.363,0.294,0.682,0.241,0.125,0.247,96.750,0.078,0.373,1.066,0.349,4.885,1.002,0.876,0.318,0.037,0.311,0.950,1.173,0.971,1.333,0.766,0.735,0.081,0.466,0.422,0.436,0.864,0.864,1.002,0.988,0.974,0.979,0.995,2.625,1.054,0.160,0.717,-1.978,0.985,0.801,0.604,0.847,0.943,1.425,0.374,0.372,0.372,0.371,0.375,0.370,0.371,0.371,3.053,1.456,0.898,0.206,0.673,0.909,0.740,1.417,0.642,0.907,1.292,0.000,41.498,140.915
2012-03-01 15:00:00,0.182,0.625,1.343,0.292,0.672,0.237,0.137,0.288,-3.504,0.089,0.384,1.902,0.720,2.486,0.776,-0.131,0.337,0.040,0.312,0.939,1.176,0.962,1.323,0.789,0.741,0.112,0.474,0.422,0.436,0.871,0.871,1.001,0.988,0.974,0.978,0.996,3.381,1.039,0.197,0.726,-1.915,0.803,0.915,0.661,0.829,0.939,1.424,0.374,0.372,0.371,0.370,0.375,0.371,0.371,0.371,1.266,0.624,-8.500,0.240,0.954,1.207,0.861,1.412,0.338,-0.480,0.121,0.000,41.628,142.397
2012-03-01 15:30:00,0.181,0.624,1.370,0.291,0.685,0.182,0.105,0.272,-3.633,0.101,0.382,3.122,1.051,1.776,-1.124,-1.814,0.269,0.041,0.313,0.939,1.179,0.955,1.313,0.724,0.613,0.130,0.478,0.422,0.436,0.864,0.864,1.000,0.988,0.974,0.978,0.996,0.977,1.003,0.224,0.741,-1.915,1.046,0.995,0.636,0.827,0.931,1.416,0.374,0.372,0.371,0.370,0.375,0.370,0.370,0.369,0.845,-0.576,4.974,0.183,1.063,1.687,1.113,1.266,0.234,0.563,0.826,0.000,41.257,141.891
2012-03-05 09:30:00,0.177,0.608,0.493,0.284,0.246,0.199,0.090,0.233,-0.637,0.107,0.372,-0.275,13.429,0.744,0.411,0.268,0.226,0.043,0.313,0.553,1.173,0.948,1.308,0.753,0.611,0.132,0.477,0.419,0.434,0.857,0.857,0.997,0.986,0.973,0.978,0.995,0.153,0.961,0.238,0.745,-1.875,0.687,0.832,0.581,0.805,0.921,1.410,0.362,0.360,0.358,0.358,0.375,0.370,0.370,0.368,0.443,0.999,-0.076,0.150,0.420,0.875,0.885,1.270,22.364,0.845,2.105,0.000,42.099,148.251
2012-03-05 10:00:00,0.178,0.608,0.720,0.285,0.360,0.174,0.090,0.242,-1.081,0.125,0.363,0.093,-0.415,0.564,0.354,0.171,0.229,0.044,0.314,0.512,1.167,0.942,1.298,0.860,0.595,0.134,0.471,0.413,0.431,0.849,0.849,0.994,0.985,0.973,0.977,0.995,0.096,0.892,0.256,0.748,-1.745,1.006,0.988,0.522,0.786,0.917,1.415,0.362,0.360,0.358,0.358,0.375,0.370,0.370,0.367,0.505,0.650,-0.135,0.154,0.450,0.903,0.992,1.045,0.719,0.509,0.818,0.000,41.929,147.263
2012-03-05 10:30:00,0.177,0.608,0.731,0.284,0.366,0.193,0.114,0.253,-0.645,0.138,0.332,0.230,-0.026,0.324,0.082,0.218,0.277,0.046,0.315,0.432,1.158,0.933,1.290,0.863,0.580,0.138,0.469,0.406,0.427,0.819,0.819,0.992,0.983,0.972,0.977,0.995,0.031,0.814,0.269,0.744,-1.660,1.073,1.055,0.478,0.775,0.909,1.413,0.362,0.358,0.358,0.359,0.375,0.370,0.370,0.362,0.256,0.657,0.058,0.235,0.537,0.995,0.871,0.982,8.621,0.523,0.975,0.000,42.099,148.289
2012-03-05 11:00:00,0.178,0.613,0.847,0.286,0.423,0.304,0.129,0.272,-0.563,0.153,0.327,0.307,0.162,0.498,-19.696,0.566,0.311,0.047,0.316,0.416,1.147,0.925,1.282,0.935,0.571,0.146,0.477,0.401,0.424,0.825,0.825,0.989,0.982,0.973,0.977,0.994,0.098,0.786,0.288,0.750,-1.491,1.070,0.981,0.519,0.778,0.909,1.412,0.362,0.360,0.360,0.361,0.375,0.370,0.370,0.362,0.499,-9.259,0.023,0.209,0.455,1.113,0.985,1.097,5.722,0.814,1.321,0.000,42.310,147.859
2012-03-05 11:30:00,0.178,0.614,0.844,0.286,0.422,0.188,0.120,0.274,-0.581,0.163,0.331,0.438,0.257,0.660,-1.656,0.141,0.294,0.049,0.317,0.420,1.125,0.918,1.269,0.962,0.558,0.160,0.476,0.395,0.421,0.838,0.838,0.987,0.980,0.973,0.977,0.995,0.331,0.739,0.298,0.752,-1.328,1.138,0.965,0.517,0.758,0.894,1.408,0.362,0.361,0.361,0.362,0.375,0.370,0.368,0.362,0.565,-1.540,-0.421,0.176,0.311,0.868,0.895,1.119,6.827,0.317,0.831,0.000,42.390,148.150
2012-03-05 12:00:00,0.179,0.613,0.819,0.286,0.409,0.099,0.079,0.280,-0.671,0.167,0.329,0.464,0.295,0.563,0.927,-0.288,0.205,0.051,0.318,0.436,1.099,0.913,1.257,0.933,0.540,0.152,0.478,0.391,0.419,0.846,0.846,0.986,0.979,0.972,0.976,0.994,0.327,0.672,0.295,0.755,-1.152,0.732,0.965,0.531,0.754,0.892,1.406,0.362,0.361,0.361,0.362,0.375,0.370,0.367,0.362,0.746,1.382,-1.032,0.109,0.405,1.067,0.951,1.341,-1.328,0.511,0.905,0.000,42.270,147.631
2012-03-05 12:30:00,0.178,0.611,0.831,0.286,0.416,0.065,0.067,0.258,-0.489,0.171,0.332,0.464,0.382,0.835,0.933,-0.365,0.181,0.053,0.318,0.441,1.071,0.908,1.247,0.945,0.521,0.146,0.489,0.386,0.416,0.857,0.857,0.988,0.977,0.972,0.975,0.994,0.311,0.608,0.290,0.756,-1.029,0.763,1.002,0.529,0.744,0.892,1.410,0.362,0.361,0.362,0.362,0.375,0.370,0.362,0.362,1.168,1.233,-0.722,0.089,0.441,0.961,0.945,1.234,-0.331,0.098,0.301,0.000,42.350,147.973
2012-03-05 13:00:00,0.180,0.617,1.078,0.288,0.539,0.149,0.086,0.286,-0.374,0.176,0.344,0.633,0.481,0.985,-2.723,0.023,0.224,0.054,0.320,0.451,1.049,0.902,1.239,1.023,0.499,0.138,0.504,0.382,0.414,0.873,0.873,0.991,0.976,0.972,0.974,0.994,0.394,0.567,0.289,0.758,-0.867,3.054,1.161,0.619,0.749,0.897,1.414,0.363,0.363,0.364,0.364,0.375,0.370,0.362,0.361,1.597,-3.523,-0.238,0.116,0.611,0.737,0.758,1.235,-0.264,-0.422,0.245,0.000,42.641,147.973
2012-03-05 13:30:00,0.177,0.607,0.647,0.284,0.323,0.135,0.106,0.306,-0.169,0.181,0.357,0.652,0.572,0.950,1.626,0.090,0.260,0.056,0.321,0.410,1.006,0.889,1.225,1.098,0.471,0.132,0.509,0.375,0.410,0.891,0.891,0.993,0.973,0.971,0.974,0.992,0.451,0.523,0.290,0.767,-0.707,0.592,0.806,0.457,0.674,0.860,1.370,0.353,0.353,0.353,0.353,0.375,0.370,0.362,0.363,1.291,2.117,-0.123,0.185,0.407,0.745,0.726,1.216,-0.197,-0.275,0.323,0.000,42.982,151.571
2012-03-05 14:00:00,0.177,0.607,0.699,0.284,0.350,0.055,0.101,0.311,-0.202,0.181,0.367,0.543,0.610,1.093,0.616,-0.144,0.250,0.058,0.321,0.414,0.959,0.873,1.210,1.067,0.432,0.126,0.519,0.367,0.405,0.906,0.906,0.994,0.971,0.970,0.973,0.994,0.439,0.474,0.287,0.776,-0.556,0.408,0.804,0.505,0.628,0.860,1.368,0.353,0.353,0.353,0.353,0.375,0.370,0.362,0.364,1.603,0.765,-0.329,0.166,0.271,0.782,0.808,1.301,-0.127,-0.197,0.627,0.000,42.982,151.470
2012-03-05 14:30:00,0.177,0.608,0.748,0.284,0.374,0.061,0.100,0.342,-0.227,0.180,0.382,0.541,0.628,1.106,1.494,-0.170,0.250,0.060,0.322,0.408,0.923,0.860,1.198,1.073,0.388,0.120,0.513,0.359,0.400,0.920,0.920,0.995,0.970,0.970,0.971,0.994,0.466,0.436,0.284,0.794,-0.443,1.770,0.854,0.495,0.667,0.873,1.363,0.353,0.353,0.353,0.358,0.375,0.369,0.362,0.358,2.183,1.486,-0.349,0.170,0.353,0.615,0.631,1.255,-0.138,0.609,1.013,0.000,42.821,150.874
2012-03-05 15:00:00,0.176,0.605,0.750,0.283,0.375,0.061,0.094,0.334,-0.203,0.180,0.389,0.572,0.665,0.944,1.965,-0.117,0.234,0.062,0.324,0.414,0.892,0.845,1.186,1.062,0.340,0.116,0.502,0.353,0.395,0.930,0.930,0.996,0.968,0.968,0.971,0.992,0.478,0.404,0.276,0.810,-0.346,1.282,0.890,0.504,0.652,0.866,1.356,0.353,0.353,0.353,0.357,0.375,0.368,0.361,0.358,2.032,2.290,-0.312,0.162,0.463,0.783,0.737,1.273,-0.023,-0.458,0.100,0.000,42.982,152.053
2012-03-05 15:30:00,0.175,0.600,0.783,0.281,0.391,0.017,0.083,0.323,-0.252,0.176,0.397,0.489,0.669,0.687,-119.571,-0.197,0.212,0.064,0.325,0.408,0.854,0.829,1.175,1.020,0.274,0.112,0.475,0.347,0.392,0.938,0.938,0.996,0.967,0.967,0.970,0.992,0.448,0.358,0.268,0.819,-0.261,1.166,0.966,0.552,0.592,0.857,1.344,0.353,0.353,0.353,0.356,0.375,0.359,0.363,0.358,1.599,-0.712,-0.338,0.154,0.543,0.945,0.897,1.161,-0.237,0.471,0.598,0.000,42.821,152.572
2012-03-06 09:30:00,0.179,0.616,0.782,0.287,0.391,0.116,0.104,0.387,-0.043,0.177,0.413,0.614,0.648,1.937,-0.243,0.041,0.263,0.065,0.325,0.473,0.853,0.829,1.176,1.218,0.275,0.112,0.474,0.345,0.390,0.943,0.943,0.996,0.968,0.966,0.970,0.992,0.556,0.352,0.269,0.838,-0.214,0.955,0.877,0.576,0.580,0.849,1.341,0.354,0.354,0.354,0.358,0.375,0.362,0.364,0.362,3.277,-0.711,-0.161,0.188,0.381,0.842,0.898,1.286,0.790,0.688,1.235,0.000,43.152,150.329
