datetime,F0,F1,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F29,F30,F31,F32,F33,F34,F35,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y,S1,S2
2011-05-10 12:30:00,1.857,7.858,2.991,1.774,0.598,1.552,7.000,1.629,-1.443,2.078,0.533,20.512,1.006,1.327,1.679,3.708,1.220,0.970,0.638,1.708,0.946,0.990,1.255,1.131,0.579,-52.167,21.500,0.304,1.305,1.475,0.143,0.143,0.999,0.980,0.981,0.962,1.019,0.876,-1.424,1.261,-0.635,1.912,1.346,1.492,0.742,0.826,0.719,1.027,1.289,1.264,1.268,1.268,1.264,1.264,1.264,1.264,1.520,1.230,2.409,1.195,1.118,0.886,1.602,1.340,0.312,-0.618,-0.360,1.000,334.286,188.428
2011-05-10 13:00:00,1.833,7.770,3.339,1.752,0.668,2.395,5.349,2.010,-1.761,1.960,0.524,8.013,1.559,1.306,1.893,-85.889,1.405,1.059,0.635,1.703,1.348,1.008,1.263,1.136,0.734,-18.333,-7.000,0.271,1.316,1.480,0.135,0.135,0.998,0.980,0.982,0.962,1.019,1.205,-3.980,1.288,-0.670,1.893,2.108,1.583,0.866,0.841,0.722,1.030,1.289,1.269,1.271,1.270,1.246,1.246,1.246,1.246,1.583,7.959,2.463,1.323,1.178,1.108,1.543,1.310,-0.336,-0.188,-23.500,0.000,329.247,187.945
2011-05-10 13:30:00,1.847,7.806,3.439,1.765,0.688,1.992,4.844,1.738,-1.946,2.132,0.516,5.515,1.903,1.355,1.636,2.153,1.223,0.981,0.630,1.698,1.337,1.029,1.271,1.141,1.293,-29.250,-2.040,0.231,1.328,1.485,0.128,0.128,0.997,0.978,0.981,0.962,1.019,1.647,-10.958,1.323,-0.708,1.878,1.886,1.565,0.925,0.847,0.721,1.031,1.289,1.269,1.271,1.253,1.248,1.248,1.248,1.248,1.562,3.350,2.345,1.137,1.094,1.268,1.379,1.138,-0.320,-0.225,0.294,0.000,330.882,187.510
2011-05-10 14:00:00,1.856,7.868,3.279,1.773,0.656,1.381,3.136,1.628,-2.067,2.156,0.507,4.237,1.657,1.470,1.202,-1.824,1.024,0.941,0.626,1.693,1.385,1.042,1.272,1.143,1.964,17.909,-0.738,0.182,1.339,1.489,0.125,0.125,0.997,0.978,0.981,0.961,1.018,1.515,-80.750,1.341,-0.743,1.863,1.128,1.292,0.922,0.839,0.716,1.030,1.289,1.270,1.266,1.253,1.252,1.252,1.252,1.253,1.180,-0.947,1.850,1.105,1.467,0.937,1.135,1.089,1.790,2.619,-0.210,0.000,330.816,186.569
2011-05-10 14:30:00,1.836,7.764,3.216,1.755,0.643,1.790,3.461,1.980,-2.617,2.078,0.498,3.390,1.470,1.509,1.061,1.280,1.281,1.039,0.622,1.689,1.462,1.052,1.273,1.149,0.953,5.103,-0.185,0.129,1.350,1.493,0.123,0.123,0.995,0.978,0.981,0.961,1.018,1.354,11.571,1.367,-0.799,1.851,0.855,1.237,0.947,0.840,0.716,1.030,1.289,1.271,1.268,1.255,1.249,1.249,1.249,1.249,1.206,1.320,1.686,1.231,2.558,0.941,1.237,1.130,-1.009,-1.273,0.709,0.000,326.421,186.040
2011-05-10 15:00:00,1.849,7.815,3.073,1.767,0.615,1.669,2.722,1.733,-3.133,2.159,0.488,2.919,1.357,1.583,0.912,1.340,1.095,0.959,0.617,1.683,1.510,1.051,1.272,1.155,18.997,18.600,0.211,0.058,1.361,1.497,0.121,0.121,0.994,0.978,0.982,0.961,1.018,1.319,5.881,1.384,-0.850,1.838,0.853,1.209,0.975,0.825,0.717,1.030,1.289,1.274,1.270,1.261,1.252,1.252,1.252,1.252,1.115,0.442,1.925,1.107,1.290,0.960,1.152,0.990,2.198,38.667,-0.534,0.000,327.379,185.311
2011-05-10 15:30:00,1.870,7.919,2.880,1.787,0.576,1.666,2.079,1.381,-5.320,2.370,0.479,2.616,0.977,1.444,0.892,-1.650,0.895,0.833,0.612,1.679,1.499,1.048,1.268,1.157,1.564,-0.800,0.507,-0.026,1.366,1.498,0.120,0.120,0.996,0.978,0.981,0.960,1.017,1.280,4.098,1.397,-0.928,1.833,0.672,0.966,1.036,0.816,0.711,1.026,1.289,1.268,1.253,1.261,1.263,1.263,1.263,1.265,1.029,-1.552,1.771,0.957,1.282,1.241,1.184,1.007,2.504,3.585,-3.774,0.000,328.933,184.111
2011-05-11 09:30:00,1.869,7.915,1.856,1.785,0.371,0.942,1.998,1.666,-12.775,2.326,0.475,2.529,0.884,1.363,0.914,8.022,0.847,0.936,0.610,1.677,1.306,1.036,1.266,1.155,0.704,-0.738,0.533,-0.032,1.366,1.497,0.120,0.120,0.996,0.978,0.981,0.960,1.017,1.239,3.783,1.408,-0.983,1.829,0.678,0.831,1.041,0.816,0.708,1.022,1.289,1.268,1.253,1.258,1.263,1.263,1.263,1.268,0.746,1.406,1.947,1.200,2.720,1.182,1.288,1.037,0.721,1.131,1.143,1.000,330.205,184.982
2011-05-11 10:00:00,1.879,7.960,4.134,1.796,0.827,0.663,1.705,1.896,-15.043,2.243,0.468,2.258,0.380,1.113,0.602,0.844,0.726,1.021,0.605,1.672,1.606,1.000,1.250,1.149,1.378,-0.385,0.605,-0.026,1.368,1.496,0.126,0.126,0.999,0.979,0.982,0.960,1.017,0.888,2.954,1.399,-1.132,1.843,1.266,0.863,1.159,0.831,0.703,1.024,1.289,1.271,1.271,1.278,1.263,1.263,1.263,1.269,0.632,0.959,1.512,1.445,1.873,0.787,1.144,1.177,3.302,-2.333,-1.803,1.000,333.493,185.734
2011-05-11 10:30:00,1.865,7.904,4.080,1.782,0.816,1.044,2.516,1.778,-6.879,2.203,0.460,2.098,-0.474,0.906,0.526,0.397,0.953,1.012,0.600,1.667,1.586,0.979,1.245,1.142,1.009,0.015,0.566,-0.013,1.370,1.496,0.129,0.129,1.001,0.980,0.981,0.960,1.016,0.651,2.511,1.379,-1.341,1.845,1.566,0.867,1.223,0.801,0.700,1.024,1.289,1.271,1.274,1.278,1.263,1.263,1.263,1.273,0.785,0.547,1.407,1.384,1.371,0.566,0.887,1.058,4.533,-1.922,-0.592,1.000,332.403,186.534
2011-05-11 11:00:00,1.865,7.884,3.773,1.781,0.755,1.275,2.303,0.681,-7.878,2.109,0.451,2.017,-0.420,0.644,0.549,-0.159,0.947,0.769,0.594,1.663,1.568,0.953,1.234,1.140,0.909,0.321,0.507,0.007,1.371,1.495,0.129,0.129,1.003,0.980,0.982,0.960,1.015,0.966,2.319,1.355,-1.586,1.839,0.956,0.936,1.151,0.804,0.689,1.012,1.289,1.266,1.278,1.269,1.263,1.263,1.263,1.270,0.903,-0.161,0.890,0.912,1.397,0.466,0.959,1.139,9.694,0.299,0.076,1.000,331.675,186.181
2011-05-11 11:30:00,1.860,7.865,3.690,1.777,0.738,1.503,2.502,0.891,-4.822,2.046,0.443,1.945,-3.216,-0.013,0.691,0.414,0.947,0.885,0.589,1.658,1.561,0.924,1.225,1.138,0.886,0.560,0.425,0.026,1.372,1.494,0.129,0.129,1.005,0.980,0.982,0.960,1.015,1.059,2.238,1.332,-1.829,1.833,0.816,0.963,1.183,0.791,0.685,1.008,1.289,1.268,1.273,1.265,1.263,1.263,1.268,1.268,1.026,0.460,0.924,1.014,1.584,0.560,0.998,1.119,10.114,-0.450,-0.483,1.000,333.510,187.663
2011-05-11 12:00:00,1.866,7.916,3.240,1.783,0.648,1.606,2.919,0.544,-4.997,2.002,0.433,1.936,2.459,-3.084,0.677,0.633,1.028,0.767,0.583,1.653,1.572,0.887,1.218,1.137,0.929,0.784,0.324,0.046,1.374,1.494,0.129,0.129,1.005,0.981,0.982,0.959,1.014,1.064,2.306,1.307,-2.038,1.824,0.628,1.072,1.206,0.769,0.681,1.007,1.289,1.270,1.271,1.265,1.263,1.263,1.269,1.268,0.903,0.661,1.049,0.865,1.923,0.615,1.207,1.274,9.769,-0.214,0.129,1.000,334.253,187.487
2011-05-11 12:30:00,1.868,7.905,2.975,1.785,0.595,-0.787,2.950,-0.119,-4.674,1.963,0.424,1.914,1.924,5.319,0.743,2.345,1.026,0.713,0.578,1.649,1.556,0.876,1.206,1.135,1.001,0.859,0.159,0.079,1.375,1.493,0.147,0.147,1.006,0.981,0.981,0.959,1.014,0.938,2.239,1.267,-2.253,1.814,0.500,1.092,1.145,0.764,0.675,1.002,1.289,1.267,1.271,1.271,1.263,1.263,1.271,1.267,0.885,4.957,0.997,0.741,1.630,0.842,1.479,1.328,-1.310,-1.826,0.745,1.000,335.079,187.710
2011-05-11 13:00:00,1.866,7.893,2.793,1.783,0.559,8.563,2.836,0.321,-3.267,1.917,0.415,1.863,1.763,2.219,0.713,0.453,0.966,0.889,0.572,1.644,1.252,0.887,1.201,1.138,0.997,0.907,-0.186,0.140,1.378,1.494,0.728,0.728,1.003,0.982,0.982,0.960,1.013,-2.435,2.163,1.199,-2.409,1.808,0.650,0.796,1.034,0.761,0.671,1.001,1.289,1.272,1.272,1.272,1.263,1.263,1.270,1.269,0.548,0.322,0.941,1.000,0.971,1.345,1.662,1.355,-0.005,-1.177,-10.357,1.000,336.038,188.510
2011-05-11 13:30:00,1.872,7.940,2.686,1.789,0.537,-2.908,2.519,1.182,-5.187,1.983,0.406,1.799,1.677,1.609,0.741,0.873,0.977,0.924,0.566,1.639,1.243,0.890,1.205,1.139,1.086,0.883,-0.679,0.208,1.381,1.495,1.173,1.173,1.002,0.984,0.981,0.959,1.014,-21.250,2.086,1.152,-2.626,1.807,0.691,0.728,0.994,0.747,0.663,0.998,1.289,1.272,1.272,1.272,1.263,1.263,1.268,1.271,0.580,1.324,1.184,1.349,1.180,1.316,1.533,1.139,0.050,-1.068,2.642,1.000,334.005,186.746
2011-05-11 14:00:00,1.876,7.940,2.618,1.792,0.524,5.540,2.391,0.732,-5.323,1.994,0.397,1.751,2.292,1.466,0.510,0.458,0.928,0.882,0.560,1.635,1.257,0.894,1.210,1.142,1.100,0.914,-1.432,0.290,1.385,1.497,1.585,1.585,1.002,0.986,0.982,0.959,1.013,-14.562,2.010,1.105,-2.846,1.797,0.663,0.710,1.025,0.730,0.658,0.998,1.289,1.272,1.272,1.272,1.263,1.263,1.268,1.271,0.650,0.751,0.914,1.140,1.633,0.946,1.137,1.110,3.156,0.543,0.138,1.000,335.393,187.157
2011-05-11 14:30:00,1.876,7.952,2.578,1.792,0.516,4.832,3.364,0.782,-8.653,1.892,0.388,1.725,1.752,1.316,0.462,0.657,1.011,0.902,0.555,1.631,1.123,0.911,1.215,1.146,0.995,1.108,-3.875,0.378,1.389,1.497,1.649,1.649,1.001,0.988,0.981,0.960,1.013,3.859,2.010,1.036,-3.048,1.781,0.844,0.708,1.050,0.694,0.655,1.004,1.289,1.272,1.272,1.273,1.263,1.265,1.270,1.273,0.553,1.083,1.243,1.168,1.274,1.173,1.350,1.195,-3.464,47.000,1.619,1.000,335.922,187.440
2011-05-11 15:00:00,1.862,7.881,2.540,1.779,0.508,1.921,4.180,2.445,-5.378,1.773,0.378,1.719,1.193,1.281,0.941,-2.830,1.321,1.160,0.549,1.626,1.136,0.924,1.221,1.150,0.917,1.421,-41.667,0.470,1.390,1.497,1.549,1.549,1.001,0.988,0.982,0.959,1.012,2.189,2.044,0.986,-3.265,1.748,0.871,0.748,1.074,0.685,0.653,1.007,1.289,1.272,1.272,1.273,1.263,1.268,1.271,1.269,0.552,-13.982,1.729,1.706,1.332,1.013,1.232,1.037,4.674,0.747,-0.138,1.000,334.237,187.851
2011-05-11 15:30:00,1.864,7.901,2.439,1.780,0.488,1.097,6.737,13.406,-3.564,1.846,0.368,1.785,0.962,1.297,48.700,-0.284,1.620,1.522,0.542,1.622,1.275,0.924,1.224,1.155,0.903,1.782,7.714,0.586,1.390,1.496,1.298,1.298,1.001,0.989,0.981,0.959,1.012,1.375,2.151,0.989,-3.259,1.715,0.786,0.770,1.113,0.665,0.649,1.002,1.289,1.272,1.272,1.272,1.263,1.264,1.271,1.269,0.765,-0.556,2.778,2.497,0.971,1.002,1.231,1.087,6.178,-0.893,4.286,1.000,336.385,188.945
2011-05-12 09:30:00,1.866,7.916,0.913,1.783,0.183,1.111,4.015,6.149,-3.840,1.854,0.361,1.800,0.585,1.181,0.427,0.716,1.480,1.455,0.540,1.619,1.453,0.913,1.229,1.159,0.770,1.808,6.958,0.603,1.391,1.496,1.261,1.261,1.001,0.990,0.981,0.959,1.011,1.191,2.208,1.000,-3.197,1.702,0.687,0.777,1.077,0.659,0.643,0.996,1.282,1.271,1.271,1.271,1.263,1.271,1.269,1.269,0.274,0.769,1.541,2.301,1.389,0.830,1.448,1.128,6.364,0.833,0.653,1.000,333.014,186.781
2011-05-12 10:00:00,1.860,7.891,1.566,1.777,0.313,6.350,4.405,2.293,-8.386,1.661,0.348,1.815,2.079,2.053,0.646,1.009,1.660,1.121,0.533,1.615,0.983,0.900,1.230,1.164,1.139,1.911,7.000,0.593,1.391,1.496,1.231,1.231,1.000,0.990,0.980,0.959,1.011,0.466,2.351,1.013,-3.171,1.661,0.927,0.966,0.911,0.647,0.644,0.989,1.279,1.271,1.271,1.271,1.263,1.267,1.267,1.267,0.477,1.049,1.623,1.356,1.020,0.427,1.130,1.152,7.299,-1.683,-10.326,1.000,329.296,185.264
2011-05-12 10:30:00,1.870,7.928,1.794,1.787,0.359,0.109,4.924,3.275,-5.404,1.674,0.336,1.804,1.069,-0.000,0.513,0.214,1.550,1.281,0.527,1.611,0.994,0.894,1.233,1.159,1.200,2.076,6.800,0.546,1.392,1.496,1.231,1.231,1.000,0.991,0.981,0.959,1.011,2.117,2.511,1.050,-3.111,1.634,1.231,1.064,0.906,0.642,0.648,0.980,1.279,1.271,1.271,1.272,1.263,1.267,1.267,1.267,0.494,0.516,1.714,1.414,0.972,0.424,0.929,0.960,8.696,-1.239,-5.395,1.000,332.320,185.993
2011-05-12 11:00:00,1.873,7.928,2.250,1.789,0.450,-0.875,3.884,3.445,-6.399,1.673,0.324,1.759,0.834,1.135,0.564,2.901,1.326,1.307,0.521,1.606,1.002,0.893,1.226,1.155,1.426,2.178,6.462,0.500,1.393,1.495,1.270,1.270,1.000,0.992,0.980,0.958,1.011,0.386,2.606,1.216,-3.078,1.611,2.157,1.105,0.969,0.647,0.650,0.981,1.279,1.271,1.271,1.274,1.263,1.267,1.267,1.268,0.490,2.281,1.664,1.588,0.677,0.437,0.831,1.065,8.773,-0.183,-0.809,1.000,332.254,185.711
2011-05-12 11:30:00,1.865,7.903,1.947,1.782,0.389,1.009,4.306,2.569,-11.094,1.565,0.311,1.730,0.912,1.222,0.692,1.665,1.566,1.169,0.514,1.602,1.028,0.890,1.222,1.151,0.906,2.388,5.889,0.430,1.393,1.495,1.285,1.285,0.999,0.992,0.979,0.958,1.010,0.452,2.775,1.408,-3.105,1.579,1.211,1.056,0.916,0.633,0.646,0.976,1.279,1.271,1.271,1.271,1.263,1.267,1.267,1.268,0.545,1.735,1.600,1.339,0.950,0.338,0.877,1.007,11.905,1.321,-42.600,1.000,329.907,185.123
2011-05-12 12:00:00,1.874,7.919,1.691,1.790,0.338,0.921,3.533,1.708,-9.865,1.595,0.298,1.658,0.966,1.131,0.594,0.881,1.357,0.954,0.508,1.598,1.004,0.886,1.210,1.143,2.369,2.517,5.286,0.343,1.391,1.493,1.346,1.346,1.000,0.994,0.979,0.958,1.010,0.717,2.838,1.496,-3.229,1.550,0.432,0.988,0.891,0.625,0.648,0.971,1.279,1.271,1.271,1.265,1.263,1.272,1.272,1.274,0.434,0.791,1.266,1.140,1.391,0.466,1.045,1.171,11.111,1.000,7.625,1.000,330.568,184.641
2011-05-12 12:30:00,1.871,7.916,1.726,1.787,0.345,1.149,4.860,2.345,-7.209,1.581,0.284,1.623,0.844,0.998,0.067,1.341,1.601,1.115,0.501,1.594,0.971,0.883,1.190,1.134,1.349,2.710,4.893,0.231,1.389,1.491,1.368,1.368,1.000,0.995,0.979,0.957,1.010,0.773,2.949,1.664,-3.324,1.520,0.544,1.046,0.905,0.627,0.644,0.969,1.279,1.271,1.271,1.272,1.263,1.272,1.272,1.274,-0.036,1.241,1.708,1.334,1.188,0.765,1.144,1.228,6.699,-0.954,1.439,1.000,331.758,185.652
2011-05-12 13:00:00,1.873,7.944,1.822,1.790,0.364,0.886,5.190,2.123,-16.360,1.558,0.270,1.586,0.883,0.915,-2.543,0.942,1.614,1.065,0.494,1.589,0.973,0.878,1.171,1.124,1.300,2.918,4.769,0.085,1.386,1.489,1.392,1.392,1.000,0.995,0.978,0.958,1.009,0.932,3.079,1.787,-3.551,1.493,1.581,1.046,0.943,0.620,0.645,0.974,1.279,1.271,1.271,1.273,1.263,1.272,1.274,1.271,-1.352,0.715,1.779,1.250,0.891,1.349,1.438,1.252,2.127,-0.593,-0.112,1.000,332.948,186.028
2011-05-12 13:30:00,1.868,7.904,1.834,1.785,0.367,2.455,5.188,2.511,-10.637,1.668,0.257,1.569,0.533,0.841,-5.915,0.744,1.702,1.142,0.487,1.585,0.971,0.875,1.164,1.115,1.098,3.135,6.471,-0.111,1.384,1.487,1.405,1.405,1.001,0.996,0.978,0.957,1.009,0.873,3.265,1.867,-3.769,1.471,1.358,0.962,0.951,0.615,0.645,0.982,1.279,1.271,1.270,1.270,1.263,1.272,1.274,1.269,-2.541,0.693,1.466,1.382,0.659,1.208,1.432,1.023,0.943,-0.522,-0.117,1.000,332.667,186.358
2011-05-12 14:00:00,1.866,7.905,2.050,1.782,0.410,-0.049,11.693,2.585,-5.694,1.742,0.243,1.587,0.919,0.883,1.199,0.679,1.982,1.147,0.480,1.581,0.916,0.870,1.156,1.107,0.816,4.000,7.231,-0.373,1.381,1.484,1.306,1.306,1.000,0.996,0.978,0.957,1.008,2.217,3.537,1.956,-3.874,1.448,1.437,0.893,1.029,0.616,0.643,0.983,1.278,1.271,1.264,1.264,1.263,1.272,1.274,1.273,1.101,0.575,2.918,1.374,0.864,0.977,1.030,1.020,-4.336,-1.107,-0.476,1.000,335.327,188.122
2011-05-12 14:30:00,1.834,7.758,1.765,1.752,0.353,-0.323,-9.417,-21.514,-4.092,1.490,0.232,1.649,0.562,1.353,0.774,0.283,7.650,2.112,0.473,1.576,0.861,0.870,1.143,1.098,0.621,5.708,5.786,-0.597,1.374,1.480,1.056,1.056,1.000,0.997,0.977,0.957,1.008,-0.306,3.935,2.149,-3.828,1.428,0.870,0.871,0.956,0.580,0.632,0.983,1.278,1.259,1.255,1.255,1.263,1.272,1.274,1.273,1.011,0.505,-1.553,2.358,0.989,1.082,1.172,1.095,-0.572,15.900,0.700,1.000,334.369,190.862
2011-05-12 15:00:00,1.839,7.773,1.688,1.757,0.338,-0.207,31.457,-22.625,-6.668,1.507,0.219,1.727,0.367,0.490,0.668,-0.761,2.778,2.059,0.466,1.572,0.887,0.864,1.134,1.091,0.551,9.650,3.000,-0.868,1.365,1.474,0.870,0.870,0.998,0.996,0.977,0.957,1.007,-0.237,4.218,2.367,-3.894,1.405,0.403,0.959,0.916,0.575,0.618,0.988,1.278,1.259,1.255,1.255,1.263,1.272,1.271,1.254,0.923,-0.415,3.320,2.331,1.092,0.979,1.166,0.935,-2.551,-0.169,-0.957,0.000,333.642,189.898
2011-05-12 15:30:00,1.841,7.806,1.623,1.759,0.325,-16.571,8.086,842.000,36.512,1.410,0.207,1.755,0.230,0.561,0.414,0.552,1.934,2.021,0.459,1.568,0.819,0.862,1.129,1.081,0.651,16.250,1.286,-1.270,1.354,1.467,0.812,0.812,0.998,0.996,0.976,0.956,1.008,-1.373,4.286,2.507,-4.400,1.385,0.668,0.922,0.881,0.558,0.611,0.993,1.278,1.255,1.255,1.252,1.263,1.272,1.269,1.261,0.576,0.995,1.690,2.529,0.839,1.000,1.218,0.976,-2.218,-0.956,-1.736,0.000,332.551,189.110
2011-05-13 09:30:00,1.852,7.838,2.162,1.769,0.432,0.329,8.709,6.233,-inf,1.487,0.200,1.766,0.324,0.552,0.541,-1.408,2.137,1.524,0.455,1.566,0.797,0.864,1.128,1.076,0.692,17.147,1.065,-1.297,1.348,1.463,0.798,0.798,0.996,0.996,0.976,0.956,1.008,-1.000,4.402,2.534,-4.686,1.369,0.828,0.923,0.932,0.559,0.610,0.998,1.278,1.255,1.255,1.259,1.263,1.272,1.269,1.261,0.539,-0.433,0.970,1.580,0.618,0.844,1.405,1.042,-0.857,1.795,2.826,0.000,333.923,188.745
2011-05-13 10:00:00,1.851,7.842,2.373,1.768,0.475,0.928,3.239,6.757,-16.860,1.422,0.187,1.856,0.435,0.469,0.262,-1.369,1.178,1.510,0.448,1.562,0.812,0.870,1.122,1.073,0.657,16.941,1.031,-1.277,1.337,1.457,0.773,0.773,0.995,0.996,0.976,0.956,1.007,0.407,4.630,2.746,-5.077,1.353,1.383,0.909,0.907,0.588,0.608,0.972,1.278,1.255,1.255,1.259,1.263,1.274,1.272,1.261,0.400,0.404,0.619,1.662,1.052,0.785,1.068,1.137,5.707,-2.030,-7.822,0.000,334.005,188.875
2011-05-13 10:30:00,1.844,7.815,2.225,1.761,0.445,0.347,3.539,10.400,-21.867,1.363,0.175,1.986,0.407,0.402,0.399,-0.570,1.142,1.400,0.441,1.558,0.773,0.881,1.117,1.068,0.579,14.615,1.062,-1.147,1.325,1.449,0.734,0.734,0.994,0.996,0.976,0.956,1.006,0.532,4.443,2.912,-5.607,1.330,1.361,0.860,0.861,0.607,0.605,0.954,1.278,1.255,1.255,1.257,1.263,1.274,1.261,1.258,0.612,-0.423,0.711,1.344,0.765,0.559,0.876,0.897,6.173,0.172,-0.890,0.000,334.154,189.757
2011-05-13 11:00:00,1.846,7.819,2.319,1.764,0.464,0.391,3.525,5.573,-15.069,1.311,0.163,2.168,0.433,0.360,0.493,-0.163,1.092,1.333,0.433,1.553,0.768,0.887,1.113,1.064,0.661,12.109,1.323,-1.014,1.313,1.441,0.710,0.710,0.994,0.995,0.975,0.956,1.006,0.399,4.401,2.958,-6.103,1.311,1.407,0.965,0.802,0.612,0.603,0.947,1.278,1.255,1.255,1.256,1.263,1.274,1.261,1.259,0.837,13.889,0.709,1.461,0.912,0.527,0.805,1.017,4.750,0.938,0.329,0.000,334.385,189.592
2011-05-13 11:30:00,1.849,7.818,2.262,1.766,0.452,0.654,3.043,3.889,27.044,1.357,0.151,2.359,0.342,0.312,0.418,0.755,1.056,1.261,0.426,1.549,0.741,0.896,1.109,1.061,0.630,10.608,1.677,-0.880,1.301,1.434,0.711,0.711,0.996,0.995,0.976,0.956,1.005,0.416,4.283,3.081,-6.925,1.291,1.373,1.090,0.866,0.606,0.596,0.942,1.278,1.255,1.259,1.259,1.263,1.274,1.258,1.255,0.760,0.664,0.698,1.373,0.799,0.613,0.858,0.966,8.354,-0.407,-1.137,0.000,333.063,188.557
2011-05-13 12:00:00,1.848,7.833,2.130,1.765,0.426,0.360,3.098,3.528,54.932,1.402,0.138,2.650,-1.238,0.249,-0.014,1.109,1.162,1.218,0.418,1.545,0.784,0.903,1.103,1.058,0.594,9.636,1.757,-0.728,1.290,1.427,0.702,0.702,0.997,0.994,0.976,0.956,1.004,0.392,4.183,3.474,-8.106,1.280,1.014,1.212,0.957,0.586,0.594,0.940,1.278,1.255,1.259,1.257,1.263,1.271,1.259,1.259,-0.034,1.141,0.602,1.317,0.533,0.570,0.953,1.115,7.261,3.091,-0.241,0.000,332.419,188.298
2011-05-13 12:30:00,1.849,7.817,2.017,1.767,0.403,0.000,2.699,1.849,23.942,1.345,0.124,2.983,2.388,-0.099,-1.187,1.069,1.074,0.980,0.410,1.541,0.781,0.912,1.096,1.055,0.635,8.750,2.135,-0.586,1.281,1.420,0.692,0.692,0.998,0.994,0.975,0.956,1.004,0.292,3.956,3.651,-9.975,1.269,0.781,1.134,0.959,0.570,0.592,0.935,1.272,1.255,1.257,1.256,1.263,1.269,1.259,1.259,-1.322,0.989,0.534,0.901,0.678,1.019,1.027,1.200,2.736,-1.825,0.315,0.000,331.758,187.804
2011-05-13 13:00:00,1.852,7.853,2.512,1.769,0.502,0.091,2.744,2.050,14.988,1.335,0.110,3.372,1.692,-3.297,-1.293,-1.661,1.000,1.014,0.403,1.537,0.780,0.924,1.089,1.053,0.633,7.708,2.765,-0.468,1.274,1.415,0.677,0.677,0.999,0.993,0.976,0.955,1.004,0.187,3.703,3.808,-12.235,1.255,2.205,1.347,1.025,0.586,0.600,0.936,1.272,1.255,1.256,1.256,1.263,1.266,1.256,1.256,-1.400,-1.851,0.509,0.800,0.950,1.793,1.323,1.232,0.397,-1.408,-2.121,1.000,333.245,188.357
2011-05-13 13:30:00,1.858,7.865,2.508,1.774,0.502,0.464,2.675,1.777,18.095,1.378,0.098,3.798,0.777,1.183,0.416,-232.000,0.922,0.961,0.394,1.533,0.766,0.933,1.084,1.052,0.768,6.411,3.767,-0.347,1.268,1.411,0.669,0.669,0.999,0.993,0.975,0.955,1.004,0.130,3.507,3.931,-16.000,1.242,3.207,1.403,1.012,0.594,0.596,0.938,1.272,1.255,1.259,1.259,1.263,1.265,1.256,1.256,0.193,7.144,0.455,0.731,0.916,1.615,1.364,1.017,0.233,-1.332,11.100,1.000,333.840,188.157
2011-05-13 14:00:00,1.862,7.888,2.585,1.779,0.517,1.655,2.003,1.463,9.532,1.424,0.085,3.919,0.243,0.757,-12.000,0.548,0.805,0.865,0.387,1.528,0.783,0.945,1.082,1.052,0.874,4.913,6.000,-0.274,1.266,1.409,0.657,0.657,1.001,0.994,0.975,0.955,1.004,-0.118,3.155,3.680,-24.944,1.228,1.667,1.532,0.941,0.608,0.596,0.937,1.272,1.255,1.257,1.261,1.263,1.260,1.260,1.266,-1.232,0.309,0.573,0.800,0.736,1.299,1.027,1.012,2.055,0.360,-0.306,1.000,332.155,186.758
2011-05-13 14:30:00,1.871,7.931,2.275,1.787,0.455,0.399,1.397,1.336,7.695,1.515,0.072,3.363,0.294,0.564,0.705,0.715,0.624,0.812,0.379,1.524,0.843,0.962,1.076,1.047,1.006,3.528,136.000,-0.229,1.260,1.404,0.668,0.668,1.002,0.994,0.975,0.955,1.003,0.771,2.605,2.957,-116.500,1.216,0.816,1.162,0.972,0.638,0.593,0.933,1.268,1.259,1.259,1.262,1.263,1.270,1.270,1.272,1.120,0.825,0.698,0.882,0.452,1.243,1.039,0.993,2.934,-2.947,1.234,1.000,331.279,185.346
2011-05-13 15:00:00,1.837,7.790,2.851,1.756,0.570,1.293,1.768,2.020,7.356,1.312,0.056,2.937,0.861,0.775,1.532,3.917,0.848,0.990,0.370,1.520,1.303,0.980,1.074,1.044,0.597,2.502,-6.636,-0.181,1.263,1.405,0.637,0.637,1.001,0.995,0.976,0.955,1.003,0.769,2.251,2.443,54.000,1.205,1.351,1.375,1.228,0.668,0.600,0.932,1.264,1.259,1.259,1.265,1.246,1.242,1.242,1.242,1.123,2.415,0.741,1.199,0.968,1.164,1.121,0.910,3.103,-0.016,-0.784,1.000,325.611,185.476
2011-05-13 15:30:00,1.843,7.801,2.931,1.761,0.586,1.062,2.368,4.444,14.297,1.299,0.041,2.839,1.469,0.889,1.790,-0.052,0.938,1.341,0.362,1.516,1.431,0.996,1.074,1.042,0.814,1.851,-3.163,-0.144,1.272,1.409,0.596,0.596,1.001,0.994,0.975,0.955,1.002,1.130,2.075,2.288,33.667,1.188,1.610,1.254,1.377,0.694,0.598,0.931,1.263,1.259,1.259,1.255,1.246,1.242,1.242,1.242,0.578,-0.302,0.941,1.580,1.535,1.058,1.201,0.955,3.515,-2.067,-1.515,1.000,329.990,187.393
