datetime,F0,F1,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F29,F30,F31,F32,F33,F34,F35,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y,S1,S2
2011-05-12 10:30:00,0.138,0.327,5.250,0.996,2.625,8.180,0.213,0.712,-10.274,4.631,1.641,0.264,0.244,0.606,-0.930,2.182,0.445,0.745,2.955,2.477,0.461,0.542,0.531,0.656,0.296,1.084,1.719,1.285,1.302,1.727,1.727,0.998,1.028,1.037,1.019,1.042,-12.529,0.241,0.403,12.852,1.559,0.819,0.723,0.959,0.830,1.330,1.772,2.214,2.292,2.292,2.349,2.354,2.331,2.356,2.356,-1.112,1.688,0.609,0.873,0.515,0.714,0.709,0.805,-0.037,-0.081,-79.400,1.000,121.711,122.257
2011-05-12 11:00:00,0.138,0.324,5.443,0.996,2.721,7.439,0.194,0.683,-11.005,4.881,1.672,0.244,0.238,0.444,-4.889,5.925,0.432,0.723,2.979,2.482,0.466,0.544,0.540,0.657,0.246,1.052,1.739,1.288,1.303,1.778,1.778,0.997,1.029,1.037,1.019,1.042,5.372,0.213,0.382,14.708,1.579,1.113,0.760,0.968,0.830,1.335,1.768,2.214,2.292,2.292,2.349,2.354,2.332,2.356,2.349,-77.812,5.972,0.702,0.836,0.400,0.693,0.738,0.636,-0.090,-0.077,1.356,1.000,121.423,121.936
2011-05-12 11:30:00,0.138,0.324,5.675,0.995,2.837,-22.111,0.348,0.762,-8.964,4.503,1.701,0.229,0.450,0.019,-4.830,3.513,0.608,0.768,3.005,2.487,0.471,0.540,0.548,0.657,0.183,0.996,1.761,1.290,1.304,1.814,1.814,0.997,1.029,1.038,1.020,1.043,6.156,0.185,0.363,16.318,1.595,1.465,0.764,0.953,0.852,1.340,1.771,2.214,2.292,2.292,2.349,2.354,2.355,2.356,2.348,54.938,2.938,0.916,0.862,0.399,0.413,0.513,0.633,-0.009,-0.342,3.637,1.000,121.036,121.703
2011-05-12 12:00:00,0.139,0.326,5.685,0.999,2.843,-0.574,0.405,0.768,-24.477,4.804,1.726,0.224,0.517,0.640,-30.741,1.587,0.580,0.769,3.033,2.492,0.422,0.538,0.553,0.657,0.116,0.909,1.822,1.283,1.301,1.849,1.849,1.001,1.029,1.037,1.020,1.043,-5.938,0.170,0.351,19.053,1.599,1.276,1.059,0.857,0.872,1.341,1.772,2.214,2.292,2.292,2.349,2.354,2.360,2.360,2.362,6.482,1.500,0.888,0.880,0.365,0.324,0.418,0.588,-0.521,0.314,1.924,1.000,121.020,121.139
2011-05-12 12:30:00,0.138,0.327,5.902,0.997,2.951,-12.400,0.222,0.830,-63.972,4.506,1.754,0.217,0.393,0.485,2.275,3.814,0.526,0.815,3.060,2.497,0.422,0.536,0.557,0.657,0.028,0.820,1.875,1.276,1.297,1.873,1.873,1.004,1.028,1.038,1.020,1.043,-0.789,0.154,0.342,20.389,1.599,1.339,1.065,0.836,0.877,1.337,1.771,2.214,2.292,2.349,2.355,2.354,2.360,2.360,2.362,1.861,3.465,0.752,0.939,0.495,0.423,0.508,0.648,-0.560,0.317,2.512,1.000,121.580,122.004
2011-05-12 13:00:00,0.138,0.325,5.930,0.990,2.965,-4.800,0.321,0.826,94.583,4.299,1.781,0.218,0.260,0.425,1.345,0.942,0.596,0.821,3.089,2.501,0.401,0.533,0.561,0.658,-0.000,0.824,1.893,1.269,1.293,1.838,1.838,1.004,1.027,1.039,1.021,1.043,inf,0.144,0.341,24.600,1.592,1.517,1.417,0.772,0.879,1.335,1.774,2.214,2.292,2.341,2.341,2.354,2.360,2.362,2.359,1.230,1.018,0.848,0.953,0.444,0.484,0.498,0.600,-0.287,2.191,2.034,1.000,121.600,122.820
2011-05-12 13:30:00,0.137,0.322,5.652,0.983,2.826,0.112,0.583,0.922,16.627,3.971,1.808,0.219,-1.125,0.425,1.318,0.328,0.750,0.892,3.120,2.506,0.386,0.529,0.563,0.658,-0.086,0.832,1.879,1.263,1.289,1.671,1.671,1.003,1.025,1.039,1.021,1.044,-0.122,0.138,0.344,26.643,1.590,0.964,1.289,0.752,0.867,1.328,1.767,2.214,2.292,2.321,2.321,2.354,2.360,2.362,2.348,1.285,0.393,0.965,1.035,0.341,0.476,0.491,0.573,-0.550,2.217,1.765,1.000,121.757,123.899
2011-05-12 14:00:00,0.137,0.321,5.826,0.985,2.913,0.958,0.289,0.886,13.808,4.162,1.833,0.218,0.255,0.408,1.358,1.986,0.665,0.875,3.150,2.512,0.404,0.525,0.564,0.657,-0.252,0.832,1.872,1.256,1.286,1.544,1.544,1.002,1.024,1.040,1.022,1.044,0.072,0.138,0.348,25.133,1.583,1.101,1.263,0.787,0.854,1.319,1.767,2.214,2.292,2.317,2.317,2.354,2.360,2.362,2.329,1.230,1.594,0.842,0.999,0.403,0.519,0.520,0.611,1.264,1.139,3.236,1.000,122.530,124.444
2011-05-12 14:30:00,0.137,0.322,6.476,0.985,3.238,1.612,0.049,0.772,11.565,4.100,1.857,0.207,0.573,-2.615,1.387,3.690,0.571,0.835,3.181,2.517,0.437,0.524,0.565,0.657,-0.495,0.819,1.872,1.251,1.283,1.473,1.473,1.001,1.023,1.039,1.022,1.044,0.367,0.131,0.350,16.696,1.587,1.650,1.326,0.859,0.861,1.334,1.770,2.214,2.302,2.318,2.318,2.354,2.360,2.362,2.323,1.102,1.876,0.676,0.980,0.376,0.578,0.616,0.669,1.375,1.212,2.187,1.000,123.424,125.270
2011-05-12 15:00:00,0.138,0.326,6.503,0.990,3.251,-0.561,0.419,0.807,24.980,4.871,1.887,0.195,0.700,0.697,1.493,-0.674,0.619,0.848,3.213,2.522,0.452,0.521,0.565,0.659,-0.618,0.800,1.918,1.249,1.281,1.487,1.487,0.999,1.022,1.041,1.023,1.044,0.833,0.138,0.353,13.857,1.608,1.513,1.210,0.972,0.847,1.321,1.765,2.214,2.302,2.318,2.318,2.354,2.360,2.359,2.336,1.335,10.667,0.679,0.962,0.491,0.527,0.523,0.746,0.246,1.594,7.469,1.000,122.810,124.113
2011-05-12 15:30:00,0.139,0.327,6.262,0.999,3.131,0.576,0.588,0.807,-20.171,5.499,1.924,0.193,0.751,0.504,1.491,1.038,0.641,0.817,3.245,2.528,0.498,0.517,0.562,0.660,-0.170,0.894,2.030,1.247,1.280,1.626,1.626,0.996,1.024,1.041,1.023,1.044,-0.005,0.155,0.357,19.250,1.638,0.886,1.075,1.008,0.822,1.324,1.753,2.211,2.318,2.318,2.325,2.354,2.360,2.348,2.354,1.410,0.779,0.773,1.009,0.493,0.483,0.513,0.636,1.113,1.054,-0.552,1.000,122.119,122.286
2011-05-13 09:30:00,0.138,0.323,8.152,0.992,4.076,2.170,0.345,0.844,41.569,4.651,1.941,0.189,0.837,0.501,1.991,0.279,0.569,0.842,3.262,2.531,0.551,0.516,0.561,0.661,-0.171,0.910,2.053,1.248,1.280,1.634,1.634,0.996,1.024,1.042,1.023,1.044,0.046,0.156,0.359,19.250,1.627,0.823,1.031,1.045,0.824,1.327,1.746,2.211,2.318,2.318,2.325,2.354,2.360,2.347,2.354,1.385,0.696,0.658,1.015,0.675,0.789,0.803,0.731,1.333,0.045,1.119,1.000,122.699,123.627
2011-05-13 10:00:00,0.137,0.321,6.408,0.985,3.204,1.529,0.322,0.797,15.380,4.644,1.986,0.170,0.814,0.547,1.505,1.126,0.543,0.822,3.296,2.536,0.631,0.516,0.560,0.664,-0.171,0.913,2.076,1.249,1.280,1.522,1.522,0.995,1.021,1.043,1.024,1.044,2.179,0.148,0.357,13.414,1.629,0.682,1.015,1.101,0.824,1.328,1.739,2.211,2.318,2.318,2.326,2.354,2.362,2.349,2.354,1.104,1.074,0.557,0.883,0.580,0.598,0.663,0.790,0.077,-0.000,3.399,1.000,122.642,124.502
2011-05-13 10:30:00,0.137,0.321,6.174,0.986,3.087,0.995,0.387,0.747,-12.359,4.686,2.029,0.155,0.549,0.618,1.426,-1.723,0.592,0.804,3.332,2.542,0.612,0.513,0.559,0.662,-0.160,0.929,2.091,1.249,1.280,1.428,1.428,0.997,1.019,1.043,1.024,1.044,0.569,0.153,0.359,11.500,1.632,0.736,1.025,1.112,0.804,1.327,1.758,2.211,2.318,2.318,2.326,2.354,2.362,2.354,2.341,1.145,-2.462,0.619,0.877,0.472,0.607,0.657,0.765,0.419,0.023,4.792,1.000,122.605,124.376
2011-05-13 11:00:00,0.137,0.322,6.669,0.985,3.334,0.926,0.382,0.855,-18.351,4.630,2.074,0.139,0.494,0.700,1.259,1.314,0.604,0.857,3.368,2.547,0.609,0.510,0.556,0.660,-0.142,0.955,2.137,1.250,1.280,1.363,1.363,0.998,1.018,1.043,1.025,1.044,0.505,0.157,0.363,10.917,1.627,1.109,0.992,1.124,0.799,1.332,1.763,2.211,2.318,2.318,2.325,2.354,2.362,2.354,2.326,1.108,1.028,0.590,0.998,0.650,0.547,0.660,0.614,0.358,0.032,1.713,1.000,122.296,124.162
2011-05-13 11:30:00,0.137,0.320,7.487,0.983,3.744,0.561,0.556,0.904,-7.744,5.171,2.121,0.129,-0.237,0.594,0.946,1.804,0.663,0.878,3.406,2.554,0.650,0.506,0.554,0.658,-0.131,0.988,2.228,1.250,1.280,1.310,1.310,0.999,1.017,1.043,1.025,1.045,0.409,0.169,0.370,10.833,1.645,1.667,0.885,1.147,0.802,1.332,1.759,2.211,2.318,2.325,2.332,2.354,2.362,2.342,2.327,1.168,1.750,0.594,1.050,0.811,0.412,0.480,0.601,0.042,-0.453,5.505,1.000,121.469,123.520
2011-05-13 12:00:00,0.136,0.319,6.411,0.981,3.205,0.393,0.566,0.879,-13.547,4.699,2.177,0.122,6.700,0.106,0.596,2.150,0.668,0.875,3.444,2.559,0.658,0.509,0.551,0.656,-0.119,0.990,2.315,1.251,1.281,1.245,1.245,0.999,1.014,1.044,1.025,1.045,0.227,0.179,0.375,10.158,1.645,0.914,0.820,1.096,0.807,1.322,1.756,2.213,2.318,2.326,2.318,2.354,2.359,2.339,2.324,1.036,1.667,0.608,1.055,0.763,0.284,0.390,0.558,-0.558,-0.009,3.258,1.000,121.473,123.860
2011-05-13 12:30:00,0.137,0.324,6.382,0.987,3.191,-0.189,0.613,0.854,-7.752,4.908,2.234,0.119,1.774,-4.458,0.532,0.037,0.696,0.848,3.482,2.565,0.633,0.509,0.549,0.654,-0.028,1.010,2.397,1.253,1.282,1.201,1.201,0.999,1.013,1.045,1.026,1.045,0.132,0.192,0.379,11.206,1.662,0.644,0.923,1.083,0.801,1.323,1.758,2.225,2.318,2.326,2.316,2.354,2.342,2.324,2.324,0.665,-0.132,0.664,0.994,0.563,0.375,0.494,0.630,0.114,0.426,3.330,1.000,121.493,123.083
2011-05-13 13:00:00,0.137,0.324,6.154,0.988,3.077,0.800,0.477,0.721,-10.584,4.875,2.296,0.116,0.836,1.458,0.216,-0.553,0.629,0.782,3.522,2.570,0.626,0.511,0.548,0.653,0.061,1.024,2.504,1.258,1.284,1.176,1.176,0.999,1.011,1.046,1.026,1.045,0.026,0.201,0.379,13.393,1.673,0.832,0.949,1.069,0.801,1.318,1.755,2.225,2.318,2.325,2.323,2.354,2.342,2.342,2.345,0.186,-0.462,0.593,0.915,0.482,0.512,0.491,0.587,-0.399,-7.379,3.460,1.000,121.748,123.258
2011-05-13 13:30:00,0.137,0.321,6.365,0.986,3.182,0.975,0.509,0.766,-10.713,4.777,2.360,0.111,0.811,1.167,0.291,-20.667,0.653,0.801,3.564,2.576,0.659,0.513,0.548,0.652,0.096,1.021,2.691,1.262,1.286,1.180,1.180,0.999,1.010,1.046,1.027,1.045,-0.056,0.201,0.372,18.450,1.691,0.938,0.967,1.141,0.795,1.318,1.755,2.225,2.318,2.332,2.323,2.354,2.342,2.342,2.345,0.325,0.442,0.611,0.890,0.713,0.514,0.487,0.567,1.698,2.480,6.444,1.000,121.440,123.131
2011-05-13 14:00:00,0.137,0.322,6.855,0.984,3.427,2.442,0.717,0.944,-11.140,5.108,2.428,0.122,1.153,1.269,-0.448,3.135,0.765,0.894,3.605,2.582,0.646,0.517,0.547,0.652,0.239,1.022,2.912,1.266,1.288,1.135,1.135,0.999,1.010,1.047,1.026,1.046,0.769,0.208,0.369,36.000,1.703,1.931,1.006,1.176,0.798,1.323,1.755,2.225,2.318,2.318,2.321,2.354,2.335,2.335,2.323,-0.176,10.857,0.664,0.960,0.879,0.578,0.533,0.611,1.741,1.261,11.472,1.000,120.802,122.772
2011-05-13 14:30:00,0.138,0.323,7.405,0.989,3.703,2.003,0.809,0.899,-6.064,5.899,2.505,0.149,0.960,1.178,-1.037,0.865,0.808,0.863,3.649,2.589,0.550,0.525,0.549,0.651,0.377,0.983,3.204,1.273,1.291,1.077,1.077,1.000,1.010,1.047,1.027,1.046,0.786,0.226,0.372,-58.167,1.736,2.176,1.094,1.142,0.792,1.329,1.756,2.226,2.325,2.316,2.316,2.354,2.335,2.335,2.334,-0.390,0.792,0.736,0.885,0.722,0.635,0.644,0.676,1.095,1.336,6.118,1.000,120.884,122.276
2011-05-13 15:00:00,0.139,0.328,6.914,1.001,3.457,1.373,0.626,0.843,-2.861,7.195,2.605,0.170,0.463,0.724,0.615,-0.468,0.651,0.825,3.695,2.595,0.473,0.529,0.550,0.650,0.409,0.986,3.147,1.273,1.291,1.075,1.075,1.001,1.010,1.047,1.027,1.046,0.630,0.236,0.372,-12.143,1.779,1.110,1.170,1.117,0.766,1.327,1.769,2.226,2.326,2.322,2.328,2.354,2.371,2.371,2.371,0.532,-0.224,0.631,0.814,0.520,0.563,0.531,0.726,0.019,1.779,3.758,1.000,120.826,120.702
2011-05-13 15:30:00,0.141,0.330,6.457,1.012,3.229,0.837,0.377,0.754,-2.551,8.752,2.717,0.175,0.284,0.492,0.440,-0.753,0.521,0.756,3.742,2.601,0.488,0.529,0.550,0.649,0.390,0.952,3.272,1.271,1.290,1.119,1.119,1.004,1.009,1.049,1.028,1.046,0.453,0.230,0.369,-6.837,1.831,0.742,1.024,1.134,0.749,1.322,1.774,2.231,2.326,2.322,2.360,2.354,2.375,2.375,2.375,0.450,-0.688,0.535,0.828,0.404,0.479,0.514,0.632,1.033,1.065,-1.567,1.000,121.255,119.846
2011-05-16 09:30:00,0.143,0.338,7.166,1.028,3.583,0.825,0.513,0.679,-1.411,24.178,2.782,0.185,0.265,0.429,0.315,-0.138,0.540,0.680,3.767,2.604,0.448,0.529,0.548,0.647,0.390,0.932,3.319,1.268,1.288,1.134,1.134,1.005,1.010,1.050,1.028,1.047,0.429,0.233,0.368,-5.188,1.865,0.882,1.086,1.119,0.742,1.323,1.780,2.242,2.326,2.322,2.373,2.399,2.422,2.422,2.422,0.279,-0.395,0.614,0.810,0.372,0.683,0.665,0.686,0.062,-0.276,1.031,1.000,120.415,117.086
2011-05-16 10:00:00,0.143,0.337,8.114,1.029,4.057,0.251,0.238,0.469,-2.651,-2158.500,2.921,0.181,0.060,0.253,-4.684,-3.785,0.433,0.581,3.816,2.611,0.663,0.523,0.542,0.644,0.399,0.935,3.344,1.258,1.283,1.300,1.300,1.009,1.012,1.050,1.029,1.048,0.237,0.229,0.353,-3.378,1.984,0.986,1.059,1.199,0.741,1.327,1.800,2.242,2.325,2.333,2.402,2.399,2.422,2.422,2.422,-17.835,-2.865,0.484,0.773,0.544,0.494,0.559,0.717,0.065,-0.063,2.675,1.000,122.016,118.612
2011-05-16 10:30:00,0.140,0.330,5.909,1.008,2.954,0.113,0.182,0.448,-5.791,12.323,3.036,0.174,-0.244,0.121,1.744,0.654,0.533,0.611,3.871,2.617,0.543,0.521,0.539,0.642,0.393,0.928,3.360,1.248,1.277,1.439,1.439,1.011,1.013,1.051,1.030,1.048,0.105,0.221,0.339,-2.973,2.110,0.883,0.968,1.101,0.736,1.311,1.803,2.242,2.332,2.341,2.383,2.399,2.422,2.422,2.433,1.494,1.073,0.482,0.781,0.427,0.596,0.627,0.744,0.358,-0.114,12.677,1.000,122.465,121.440
2011-05-16 11:00:00,0.141,0.331,5.641,1.012,2.820,0.094,0.116,0.513,-4.003,10.125,3.163,0.169,-0.859,-0.010,2.429,0.129,0.450,0.637,3.927,2.624,0.535,0.520,0.537,0.641,0.405,0.925,3.430,1.239,1.272,1.552,1.552,1.013,1.014,1.051,1.030,1.048,0.069,0.215,0.328,-2.720,2.193,0.575,0.879,1.066,0.731,1.307,1.805,2.242,2.330,2.355,2.383,2.399,2.422,2.422,2.405,1.784,0.069,0.436,0.805,0.637,0.502,0.619,0.583,0.335,-0.072,1.930,1.000,122.156,120.653
2011-05-16 11:30:00,0.141,0.333,5.593,1.015,2.796,-0.227,0.221,0.398,-3.249,11.766,3.309,0.158,-0.602,-0.097,4.250,1.365,0.474,0.571,3.986,2.631,0.501,0.519,0.534,0.639,0.338,0.887,3.573,1.232,1.268,1.767,1.767,1.014,1.015,1.051,1.031,1.048,0.002,0.204,0.312,-2.489,2.291,0.789,0.938,1.022,0.726,1.298,1.805,2.242,2.335,2.383,2.383,2.399,2.422,2.422,2.398,2.732,2.298,0.426,0.708,0.776,0.398,0.427,0.572,-0.544,-0.921,5.976,1.000,121.810,119.963
2011-05-16 12:00:00,0.141,0.332,5.669,1.013,2.835,-0.414,0.094,0.335,-3.743,10.344,3.484,0.143,-0.422,-0.243,1.826,-0.919,0.402,0.541,4.049,2.638,0.504,0.519,0.532,0.637,0.249,0.842,3.593,1.224,1.264,2.091,2.091,1.014,1.017,1.052,1.031,1.049,-0.126,0.189,0.294,-2.314,2.419,0.985,0.890,1.064,0.731,1.293,1.802,2.245,2.341,2.383,2.389,2.399,2.422,2.422,2.398,1.731,-1.296,0.352,0.641,0.426,0.274,0.358,0.529,-1.121,-0.447,3.212,1.000,122.061,120.507
2011-05-16 12:30:00,0.140,0.329,6.095,1.006,3.048,0.258,0.237,0.513,-3.535,9.169,3.663,0.133,-0.673,-0.548,0.787,-1.453,0.539,0.646,4.113,2.645,0.515,0.518,0.530,0.635,0.192,0.802,3.556,1.219,1.260,2.326,2.326,1.011,1.018,1.052,1.032,1.049,-0.158,0.172,0.276,-2.162,2.500,1.586,0.950,1.098,0.734,1.289,1.804,2.261,2.341,2.383,2.381,2.399,2.422,2.433,2.384,0.455,-1.520,0.408,0.724,0.456,0.286,0.461,0.612,0.140,0.406,2.663,1.000,121.213,120.517
2011-05-16 13:00:00,0.140,0.329,6.572,1.006,3.286,0.532,0.102,0.411,-3.155,9.935,3.834,0.133,0.284,-1.290,-10.385,-6.672,0.575,0.581,4.180,2.652,0.551,0.515,0.526,0.634,0.207,0.801,3.487,1.213,1.256,2.417,2.417,1.005,1.019,1.053,1.033,1.049,0.024,0.161,0.265,-2.028,2.629,2.054,0.865,1.160,0.738,1.306,1.805,2.294,2.341,2.383,2.381,2.399,2.422,2.378,2.375,-0.341,-5.709,0.453,0.601,0.441,0.477,0.451,0.580,-0.513,-4.140,2.286,1.000,121.102,120.391
2011-05-16 13:30:00,0.140,0.329,6.861,1.005,3.431,0.451,0.273,0.525,-3.030,11.276,3.995,0.136,1.360,-1.422,0.193,-2.192,0.670,0.653,4.250,2.660,0.554,0.515,0.524,0.632,0.219,0.800,3.367,1.207,1.253,2.468,2.468,1.002,1.019,1.053,1.033,1.051,0.197,0.155,0.254,-1.887,2.753,2.895,1.290,1.164,0.744,1.314,1.802,2.294,2.341,2.383,2.378,2.399,2.422,2.376,2.376,0.572,-2.216,0.505,0.716,0.689,0.522,0.456,0.546,1.196,2.856,3.061,1.000,120.892,120.264
2011-05-16 14:00:00,0.140,0.330,7.143,1.003,3.571,-1.077,0.135,0.495,-4.304,8.944,4.162,0.130,-1.700,0.186,0.527,0.855,0.622,0.648,4.325,2.667,0.551,0.514,0.522,0.629,0.137,0.753,3.312,1.202,1.250,2.691,2.691,0.999,1.021,1.053,1.034,1.051,0.102,0.139,0.242,-1.789,2.888,2.229,1.670,1.146,0.752,1.312,1.802,2.296,2.355,2.381,2.368,2.399,2.422,2.376,2.377,1.012,0.940,0.432,0.756,0.787,0.605,0.528,0.552,-3.422,0.097,9.943,1.000,121.551,121.129
2011-05-16 14:30:00,0.140,0.331,7.102,1.005,3.551,-1.141,0.066,0.373,-3.870,9.210,4.344,0.123,-0.177,-0.273,1.095,1.357,0.609,0.578,4.402,2.675,0.559,0.513,0.519,0.625,0.028,0.685,3.143,1.201,1.249,2.939,2.939,0.997,1.021,1.054,1.034,1.051,-0.131,0.122,0.228,-1.732,2.977,1.523,1.870,1.088,0.752,1.306,1.798,2.297,2.383,2.380,2.368,2.399,2.422,2.376,2.372,1.301,2.508,0.434,0.686,0.454,0.644,0.618,0.656,-6.088,0.023,4.510,1.000,121.551,120.896
2011-05-16 15:00:00,0.140,0.328,7.234,1.006,3.617,39.250,0.055,0.463,-3.907,8.854,4.548,0.114,-0.288,-0.638,1.265,0.973,0.567,0.622,4.482,2.682,0.616,0.508,0.516,0.622,-0.125,0.631,2.987,1.203,1.250,3.027,3.027,0.995,1.020,1.054,1.034,1.051,-0.682,0.099,0.213,-1.784,3.035,1.240,1.798,1.143,0.757,1.303,1.800,2.299,2.383,2.380,2.368,2.399,2.422,2.376,2.377,1.730,0.600,0.411,0.723,0.489,0.555,0.531,0.688,-1.475,0.845,1.228,1.000,121.473,120.741
2011-05-16 15:30:00,0.139,0.328,7.917,0.998,3.959,-1.956,0.497,0.610,-3.012,8.389,4.748,0.117,-1.163,-1.300,-1.836,6.806,0.939,0.724,4.567,2.690,0.635,0.506,0.512,0.619,-0.229,0.634,2.524,1.205,1.250,2.618,2.618,0.995,1.019,1.054,1.035,1.052,0.333,0.087,0.204,-1.815,3.035,1.679,1.680,1.316,0.779,1.315,1.792,2.302,2.383,2.368,2.371,2.399,2.422,2.371,2.361,-2.587,2.290,0.644,0.851,0.527,0.475,0.480,0.615,2.796,1.545,-6.000,1.000,120.530,120.721
2011-05-17 09:30:00,0.140,0.332,11.929,1.008,5.964,-0.076,0.201,0.625,-2.511,11.087,4.868,0.114,-6.088,-2.062,1.716,1.112,0.609,0.739,4.611,2.694,0.669,0.501,0.510,0.618,-0.234,0.630,2.459,1.206,1.251,2.401,2.401,0.994,1.018,1.054,1.035,1.052,0.145,0.075,0.199,-1.850,3.011,1.562,1.508,1.357,0.784,1.311,1.792,2.302,2.383,2.368,2.371,2.399,2.425,2.380,2.380,1.263,1.390,0.387,0.865,0.594,0.542,0.592,0.627,-0.242,0.447,-0.028,1.000,120.341,119.399
2011-05-17 10:00:00,0.139,0.330,13.618,1.002,6.809,-16.119,0.776,0.750,-2.095,11.636,5.155,0.147,1.613,6.968,1.664,1.113,0.973,0.802,4.701,2.702,0.563,0.509,0.512,0.615,-0.227,0.645,2.440,1.220,1.258,1.703,1.703,0.997,1.016,1.054,1.036,1.052,-1.609,0.091,0.207,-1.879,2.932,1.575,1.419,1.457,0.796,1.321,1.789,2.302,2.383,2.368,2.361,2.399,2.371,2.371,2.371,1.241,0.972,0.687,1.038,0.485,0.576,0.593,0.667,0.251,-0.230,1.770,1.000,119.230,119.020
2011-05-17 10:30:00,0.140,0.327,13.040,1.005,6.520,2.734,0.818,0.821,-1.433,10.577,5.506,0.187,1.188,2.306,1.573,1.647,0.888,0.842,4.796,2.710,0.727,0.524,0.520,0.615,-0.207,0.649,2.475,1.235,1.266,1.388,1.388,0.997,1.014,1.056,1.036,1.052,3.526,0.115,0.218,-1.738,2.886,1.248,1.129,1.751,0.813,1.325,1.784,2.302,2.383,2.368,2.370,2.394,2.376,2.376,2.376,1.184,1.941,0.614,1.141,0.604,0.787,0.747,0.761,0.936,-0.622,-6.853,1.000,118.863,118.330
2011-05-17 11:00:00,0.139,0.326,13.387,0.998,6.694,3.681,1.193,0.977,-0.676,14.381,5.923,0.233,1.196,1.527,1.896,1.489,1.181,0.923,4.897,2.718,0.839,0.549,0.534,0.618,-0.174,0.656,2.533,1.254,1.275,1.155,1.155,0.998,1.012,1.056,1.036,1.052,1.439,0.146,0.233,-1.569,2.884,1.085,1.058,1.897,0.843,1.338,1.769,2.302,2.380,2.372,2.372,2.366,2.359,2.359,2.359,1.437,1.262,0.833,1.176,1.008,0.967,0.808,0.652,1.117,-0.277,1.682,1.000,117.307,117.543
2011-05-17 11:30:00,0.140,0.329,12.060,1.003,6.030,3.171,1.304,1.200,-0.392,34.675,6.431,0.283,1.118,1.238,1.603,1.128,1.154,1.016,5.004,2.726,0.775,0.583,0.551,0.621,-0.123,0.674,2.672,1.275,1.286,1.001,1.001,0.998,1.012,1.056,1.036,1.053,1.320,0.187,0.256,-1.377,2.904,0.920,1.017,1.856,0.858,1.288,1.767,2.302,2.380,2.371,2.372,2.374,2.374,2.374,2.374,1.365,1.091,0.874,1.201,1.004,1.071,0.710,0.623,-0.360,-0.331,169.500,1.000,116.003,115.638
2011-05-17 12:00:00,0.139,0.326,11.526,0.996,5.763,4.044,1.451,1.036,-0.803,10.803,6.886,0.330,1.116,1.145,1.756,1.115,1.471,0.954,5.116,2.734,0.724,0.616,0.568,0.625,-0.060,0.733,2.862,1.298,1.298,0.882,0.882,0.998,1.010,1.056,1.037,1.053,1.424,0.229,0.286,-1.247,2.878,0.751,0.996,1.794,0.870,1.268,1.765,2.302,2.380,2.361,2.358,2.374,2.374,2.374,2.374,1.954,0.985,1.087,1.187,0.794,0.967,0.587,0.576,-0.862,-0.676,-69.000,1.000,117.167,117.650
2011-05-17 12:30:00,0.139,0.326,11.473,0.999,5.736,2.947,1.516,0.920,-0.884,17.503,7.358,0.372,1.346,1.119,1.941,1.072,1.627,0.890,5.238,2.743,0.736,0.649,0.583,0.628,0.004,0.709,3.167,1.318,1.308,0.814,0.814,0.999,1.008,1.056,1.037,1.053,1.526,0.276,0.308,-1.122,2.911,0.798,0.965,1.764,0.885,1.262,1.765,2.302,2.368,2.370,2.358,2.374,2.374,2.374,2.360,1.900,0.978,1.702,1.088,0.641,1.046,0.586,0.623,0.310,0.289,-1.909,1.000,117.344,117.417
2011-05-17 13:00:00,0.140,0.331,11.373,1.009,5.687,2.188,1.362,0.992,-0.815,39.545,7.777,0.401,1.113,1.084,1.489,-0.605,1.492,0.909,5.367,2.751,0.732,0.675,0.592,0.627,0.070,0.688,3.914,1.335,1.317,0.787,0.787,0.999,1.008,1.056,1.038,1.054,1.239,0.314,0.326,-1.023,2.974,0.912,0.914,1.687,0.937,1.258,1.695,2.302,2.368,2.372,2.359,2.374,2.374,2.374,2.379,1.167,-0.635,1.920,1.079,0.594,0.917,0.587,0.566,-0.658,-1.427,-0.185,1.000,117.077,116.046
2011-05-17 13:30:00,0.140,0.330,11.108,1.004,5.554,2.444,1.266,0.962,-0.619,26.884,8.266,0.427,0.847,1.067,1.592,-1.094,1.544,0.902,5.503,2.760,0.727,0.694,0.600,0.631,0.130,0.700,6.000,1.351,1.326,0.774,0.774,0.999,1.008,1.056,1.038,1.054,1.033,0.345,0.345,-0.916,2.986,0.800,0.910,1.630,0.958,1.260,1.662,2.302,2.368,2.372,2.368,2.374,2.374,2.374,2.377,1.375,-3.709,4.074,1.089,0.727,0.903,0.599,0.615,5.605,3.327,0.781,1.000,117.040,116.542
